x,y,z,id
0,0,0,121
0,0,0,121
0,0,0,121
0.555556,0,0,121
0.555556,0,0,121
0.555556,0,0,121
1.11111,0,0,121
1.11111,0,0,121
1.11111,0,0,121
1.66667,0,0,121
1.66667,0,0,121
1.66667,0,0,121
2.22222,0,0,334
2.22222,0,0,334
2.22222,0,0,334
2.77778,0,0,122
2.77778,0,0,122
2.77778,0,0,122
3.33333,0,0,208
3.33333,0,0,208
3.33333,0,0,208
3.88889,0,0,123
3.88889,0,0,123
3.88889,0,0,123
4.44444,0,0,123
4.44444,0,0,123
4.44444,0,0,123
5,0,0,762
5,0,0,762
5,0,0,762
0,0.555556,0,121
0,0.555556,0,121
0,0.555556,0,121
0.555556,0.555556,0,121
0.555556,0.555556,0,121
0.555556,0.555556,0,121
1.11111,0.555556,0,121
1.11111,0.555556,0,121
1.11111,0.555556,0,121
1.66667,0.555556,0,121
1.66667,0.555556,0,121
1.66667,0.555556,0,121
2.22222,0.555556,0,334
2.22222,0.555556,0,334
2.22222,0.555556,0,334
2.77778,0.555556,0,122
2.77778,0.555556,0,122
2.77778,0.555556,0,122
3.33333,0.555556,0,208
3.33333,0.555556,0,208
3.33333,0.555556,0,208
3.88889,0.555556,0,123
3.88889,0.555556,0,123
3.88889,0.555556,0,123
4.44444,0.555556,0,123
4.44444,0.555556,0,123
4.44444,0.555556,0,123
5,0.555556,0,762
5,0.555556,0,762
5,0.555556,0,762
0,1.11111,0,121
0,1.11111,0,121
0,1.11111,0,121
0.555556,1.11111,0,121
0.555556,1.11111,0,121
0.555556,1.11111,0,121
1.11111,1.11111,0,121
1.11111,1.11111,0,121
1.11111,1.11111,0,121
1.66667,1.11111,0,121
1.66667,1.11111,0,121
1.66667,1.11111,0,121
2.22222,1.11111,0,334
2.22222,1.11111,0,334
2.22222,1.11111,0,334
2.77778,1.11111,0,122
2.77778,1.11111,0,122
2.77778,1.11111,0,122
3.33333,1.11111,0,208
3.33333,1.11111,0,208
3.33333,1.11111,0,208
3.88889,1.11111,0,123
3.88889,1.11111,0,123
3.88889,1.11111,0,123
4.44444,1.11111,0,123
4.44444,1.11111,0,123
4.44444,1.11111,0,123
5,1.11111,0,762
5,1.11111,0,762
5,1.11111,0,762
0,1.66667,0,121
0,1.66667,0,121
0,1.66667,0,121
0.555556,1.66667,0,121
0.555556,1.66667,0,121
0.555556,1.66667,0,121
1.11111,1.66667,0,121
1.11111,1.66667,0,121
1.11111,1.66667,0,121
1.66667,1.66667,0,121
1.66667,1.66667,0,121
1.66667,1.66667,0,121
2.22222,1.66667,0,334
2.22222,1.66667,0,334
2.22222,1.66667,0,334
2.77778,1.66667,0,122
2.77778,1.66667,0,122
2.77778,1.66667,0,122
3.33333,1.66667,0,208
3.33333,1.66667,0,208
3.33333,1.66667,0,208
3.88889,1.66667,0,123
3.88889,1.66667,0,123
3.88889,1.66667,0,123
4.44444,1.66667,0,123
4.44444,1.66667,0,123
4.44444,1.66667,0,123
5,1.66667,0,762
5,1.66667,0,762
5,1.66667,0,762
0,2.22222,0,604
0,2.22222,0,604
0,2.22222,0,604
0.555556,2.22222,0,604
0.555556,2.22222,0,604
0.555556,2.22222,0,604
1.11111,2.22222,0,604
1.11111,2.22222,0,604
1.11111,2.22222,0,604
1.66667,2.22222,0,604
1.66667,2.22222,0,604
1.66667,2.22222,0,604
2.22222,2.22222,0,606
2.22222,2.22222,0,606
2.22222,2.22222,0,606
2.77778,2.22222,0,600
2.77778,2.22222,0,600
2.77778,2.22222,0,600
3.33333,2.22222,0,602
3.33333,2.22222,0,602
3.33333,2.22222,0,602
3.88889,2.22222,0,601
3.88889,2.22222,0,601
3.88889,2.22222,0,601
4.44444,2.22222,0,601
4.44444,2.22222,0,601
4.44444,2.22222,0,601
5,2.22222,0,767
5,2.22222,0,767
5,2.22222,0,767
0,2.77778,0,119
0,2.77778,0,119
0,2.77778,0,119
0.555556,2.77778,0,119
0.555556,2.77778,0,119
0.555556,2.77778,0,119
1.11111,2.77778,0,119
1.11111,2.77778,0,119
1.11111,2.77778,0,119
