x,y,z,id
2689.99,2868.38,-7.4113,4072
2689.99,2868.38,-7.4113,13733
2518.66,2898.82,-2.4201,13730
2518.66,2898.82,-2.4201,13730
2518.66,2898.82,-2.4201,13730
2573.69,2732.88,0.6563,2371
2573.69,2732.88,0.6563,3038
2573.69,2732.88,0.6563,1472
2401.05,2764.05,-4.2278,1472
2401.05,2764.05,-4.2278,1472
2401.05,2764.05,-4.2278,1472
2457.38,2597.37,-0.5546,1699
2457.38,2597.37,-0.5546,3039
2457.38,2597.37,-0.5546,1472
2284.59,2628.79,0.1158,3146
2284.59,2628.79,0.1158,3146
2284.59,2628.79,0.1158,3146
2341.08,2461.87,0.8882,3042
2341.08,2461.87,0.8882,4381
2341.08,2461.87,0.8882,3146
2168.78,2492.92,-1.4408,6452
2168.78,2492.92,-1.4408,6452
2168.78,2492.92,-1.4408,6452
2224.78,2326.36,-1.0798,3304
2224.78,2326.36,-1.0798,1699
2224.78,2326.36,-1.0798,6452
2052.7,2356.29,0.3908,459
2052.7,2356.29,0.3908,459
2052.7,2356.29,0.3908,459
2108.48,2190.86,-0.1967,1343
2108.48,2190.86,-0.1967,4064
2108.48,2190.86,-0.1967,459
1935.75,2221.02,0.4815,14661
1935.75,2221.02,0.4815,14661
1935.75,2221.02,0.4815,14661
1992.17,2055.35,-0.2201,3043
1992.17,2055.35,-0.2201,3156
1992.17,2055.35,-0.2201,14662
1820.18,2085.87,-1.7113,2344
1820.18,2085.87,-1.7113,2344
1820.18,2085.87,-1.7113,2344
1875.87,1919.85,-0.6129,4385
1875.87,1919.85,-0.6129,3034
1875.87,1919.85,-0.6129,2344
1705.41,1949.71,-1.756,260
1705.41,1949.71,-1.756,260
1705.41,1949.71,-1.756,260
1759.57,1784.34,0.1341,3035
1759.57,1784.34,0.1341,3035
1759.57,1784.34,0.1341,4031
1588.7,1813.57,0.027,4031
1588.7,1813.57,0.027,4031
1588.7,1813.57,0.027,4031
1643.27,1648.84,-0.1537,1830
1643.27,1648.84,-0.1537,247
1643.27,1648.84,-0.1537,1006
1471.43,1679.1,-0.1808,1006
1471.43,1679.1,-0.1808,1006
1471.43,1679.1,-0.1808,1006
1526.96,1513.33,0.0026,3035
1526.96,1513.33,0.0026,4385
1526.96,1513.33,0.0026,1006
1353.28,1544.62,0.7758,12524
1353.28,1544.62,0.7758,12524
1353.28,1544.62,0.7758,12524
1410.66,1377.83,-0.969,4072
1410.66,1377.83,-0.969,1990
1410.66,1377.83,-0.969,12526
1236.77,1409.74,0.6513,2225
1236.77,1409.74,0.6513,2225
1236.77,1409.74,0.6513,2225
1294.36,1242.33,-0.4643,994
1294.36,1242.33,-0.4643,4072
1294.36,1242.33,-0.4643,2225
1121.77,1274.21,1.0644,2225
1121.77,1274.21,1.0644,2225
1121.77,1274.21,1.0644,2225
1178.06,1106.82,0.8621,2875
1178.06,1106.82,0.8621,3031
1178.06,1106.82,0.8621,14359
1005.28,1137.33,2.2713,14359
1005.28,1137.33,2.2713,14359
1005.28,1137.33,2.2713,14359
1061.76,971.32,2.1283,3654
1061.76,971.32,2.1283,4365
1061.76,971.32,2.1283,2775
888.94,1001.66,-2.2756,6160
888.94,1001.66,-2.2756,6160
888.94,1001.66,-2.2756,6160
945.452,835.81,0.5056,3035
945.452,835.81,0.5056,3023
945.452,835.81,0.5056,6160
773.976,866.27,0.8062,1278
773.976,866.27,0.8062,1278
773.976,866.27,0.8062,1278
829.15,700.31,3.9993,3655
829.15,700.31,3.9993,4332
829.15,700.31,3.9993,1278
659.895,730.32,-1.4892,2771
659.895,730.32,-1.4892,2771
659.895,730.32,-1.4892,2771
712.848,564.8,-0.7329,2278
712.848,564.8,-0.7329,4077
712.848,564.8,-0.7329,2771
546.629,595.32,-3.1679,7856
546.629,595.32,-3.1679,7856
546.629,595.32,-3.1679,7856
596.545,429.3,1.4049,4077
596.545,429.3,1.4049,4072
596.545,429.3,1.4049,7856
431.506,459.31,-0.4654,1285
431.506,459.31,-0.4654,1285
431.506,459.31,-0.4654,1285
480.243,293.79,1.6956,2987
480.243,293.79,1.6956,3016
480.243,293.79,1.6956,1285
312.634,327.26,1.6736,1285
312.634,327.26,1.6736,1285
312.634,327.26,1.6736,1285
363.94,158.29,1.3112,3043
363.94,158.29,1.3112,3043
363.94,158.29,1.3112,13520
181.655,207.51,-2.2438,13523
181.655,207.51,-2.2438,13523
181.655,207.51,-2.2438,13523
5.87,166.29,-0.1831,4395
5.87,166.29,-0.1831,4395
5.87,166.29,-0.1831,4395
-359.299,769.95,-0.2462,4415
-359.299,769.95,-0.2462,4415
-359.299,769.95,-0.2462,4415
-333.001,720.41,1.0802,2712
-333.001,720.41,1.0802,2712
-333.001,720.41,1.0802,2712
-332.138,808.93,-1.1981,1239
-332.138,808.93,-1.1981,1239
-332.138,808.93,-1.1981,1239
-285.26,763.97,0.3374,6089
-285.26,763.97,0.3374,6089
-285.26,763.97,0.3374,6089
-280.908,836.49,-0.6871,6088
-280.908,836.49,-0.6871,6088
-280.908,836.49,-0.6871,6088
-250.543,890.95,-1.6992,9376
-250.543,890.95,-1.6992,9376
-250.543,890.95,-1.6992,9376
-212.029,933.94,-0.8244,2711
-212.029,933.94,-0.8244,2711
-212.029,933.94,-0.8244,2711
-182.896,971.48,-0.7052,13546
-182.896,971.48,-0.7052,13546
-182.896,971.48,-0.7052,13546
-131.153,998.36,0.977,4501
-131.153,998.36,0.977,4501
-131.153,998.36,0.977,4501
-107.699,1056.27,2.4687,1300
-107.699,1056.27,2.4687,1300
-107.699,1056.27,2.4687,1300
-78.477,1102.97,1.5217,7876
-78.477,1102.97,1.5217,7876
-78.477,1102.97,1.5217,7876
-37.197,1137.28,-0.1049,11820
-37.197,1137.28,-0.1049,11820
-37.197,1137.28,-0.1049,11820
-1.536,1170.61,-0.6661,1244
-1.536,1170.61,-0.6661,1244
-1.536,1170.61,-0.6661,1244
21.822,1213.9,1.3768,6113
21.822,1213.9,1.3768,6113
21.822,1213.9,1.3768,6113
50.715,1256.72,3.2765,346
50.715,1256.72,3.2765,346
50.715,1256.72,3.2765,346
93.286,1291.04,3.5074,1250
93.286,1291.04,3.5074,1250
93.286,1291.04,3.5074,1250
130.139,1328.78,1.6956,2737
130.139,1328.78,1.6956,2737
130.139,1328.78,1.6956,2737
161.868,1374.77,1.6788,10686
161.868,1374.77,1.6788,10686
161.868,1374.77,1.6788,10686
196.195,1417.98,2.0699,2756
196.195,1417.98,2.0699,2756
196.195,1417.98,2.0699,2756
234.584,1455.39,0.8285,2756
234.584,1455.39,0.8285,2756
234.584,1455.39,0.8285,2756
268.121,1498.61,-0.8817,6141
268.121,1498.61,-0.8817,6141
268.121,1498.61,-0.8817,6141
29.253,307.35,1.4052,2696
29.253,307.35,1.4052,2696
29.253,307.35,1.4052,2696
-119.855,259.58,-0.4724,1230
-119.855,259.58,-0.4724,1230
-119.855,259.58,-0.4724,1230
162.639,382.79,-1.8787,13521
162.639,382.79,-1.8787,13521
162.639,382.79,-1.8787,13521
280.169,495.7,0.8828,2779
280.169,495.7,0.8828,2779
280.169,495.7,0.8828,2779
390.553,622.9,-4.6054,2779
390.553,622.9,-4.6054,2779
390.553,622.9,-4.6054,2779
499.019,755.05,-3.6956,7857
499.019,755.05,-3.6956,7857
499.019,755.05,-3.6956,7857
609.181,888.54,0.2073,2771
609.181,888.54,0.2073,2771
