x,y,z,id
-1123.65,964.42,16.5179,99
-1123.65,964.42,16.5179,100
-1123.65,964.42,16.5179,93
3088.15,3731.93,-0.182,28
3088.15,3731.93,-0.182,28
3088.15,3731.93,-0.182,28
3122.26,3909.32,-2.8716,69
3122.26,3909.32,-2.8716,69
3122.26,3909.32,-2.8716,180
1972.29,4694.3,0.2669,50
1972.29,4694.3,0.2669,50
1972.29,4694.3,0.2669,50
2135.7,4756.08,1.7121,26
2135.7,4756.08,1.7121,77
2135.7,4756.08,1.7121,50
-1096.58,1302.8,18.9158,93
-1096.58,1302.8,18.9158,93
-1096.58,1302.8,18.9158,93
-1153.71,1460.88,8.6646,77
-1153.71,1460.88,8.6646,69
-1153.71,1460.88,8.6646,93
1805.39,4676.47,0.3695,50
1805.39,4676.47,0.3695,50
1805.39,4676.47,0.3695,50
1637.55,4712.99,1.5601,95
1637.55,4712.99,1.5601,22
1637.55,4712.99,1.5601,211
3100.77,3563.97,-1.8985,28
3100.77,3563.97,-1.8985,28
3100.77,3563.97,-1.8985,28
3155.2,3410.4,-1.2337,40
3155.2,3410.4,-1.2337,51
3155.2,3410.4,-1.2337,28
-423.317,619.72,1.4608,80
-423.317,619.72,1.4608,80
-423.317,619.72,1.4608,80
-426.22,571.92,1.7583,80
-426.22,571.92,1.7583,80
-426.22,571.92,1.7583,80
-979.89,1043.94,10.0794,93
-979.89,1043.94,10.0794,93
-979.89,1043.94,10.0794,93
-1005.08,862.65,6.4083,70
-1005.08,862.65,6.4083,30
-1005.08,862.65,6.4083,93
-435.299,700.91,-0.2327,80
-435.299,700.91,-0.2327,80
-435.299,700.91,-0.2327,80
-453.269,741.14,-1.5211,450
-453.269,741.14,-1.5211,450
-453.269,741.14,-1.5211,450
-418.356,662.24,0.9399,80
-418.356,662.24,0.9399,80
-418.356,662.24,0.9399,80
2950.59,3800.69,-2.5574,180
2950.59,3800.69,-2.5574,180
2950.59,3800.69,-2.5574,180
3017.15,3999.54,-2.8114,100
3017.15,3999.54,-2.8114,40
3017.15,3999.54,-2.8114,22
2892.67,3934.22,-3.0535,22
2892.67,3934.22,-3.0535,22
2892.67,3934.22,-3.0535,22
2928.64,4075.51,-3.9178,70
2928.64,4075.51,-3.9178,69
2928.64,4075.51,-3.9178,22
2846.11,4033.39,-5.2654,22
2846.11,4033.39,-5.2654,22
2846.11,4033.39,-5.2654,22
2856.72,4137.23,-3.0469,77
2856.72,4137.23,-3.0469,77
2856.72,4137.23,-3.0469,22
2780.92,4088.58,-5.3867,22
2780.92,4088.58,-5.3867,22
2780.92,4088.58,-5.3867,22
2784.8,4198.96,-0.7284,77
2784.8,4198.96,-0.7284,100
2784.8,4198.96,-0.7284,22
-362.457,580.09,0.2177,80
-362.457,580.09,0.2177,80
-362.457,580.09,0.2177,80
-358.893,523.84,-0.1173,80
-358.893,523.84,-0.1173,80
-358.893,523.84,-0.1173,80
-371.691,636.28,0.991,80
-371.691,636.28,0.991,80
-371.691,636.28,0.991,80
-885.652,940.98,5.0675,93
-885.652,940.98,5.0675,93
-885.652,940.98,5.0675,93
-919.347,789.07,2.182,77
-919.347,789.07,2.182,65
-919.347,789.07,2.182,93
-816.46,844.41,3.0059,142
-816.46,844.41,3.0059,142
-816.46,844.41,3.0059,142
-833.614,715.49,1.6953,79
-833.614,715.49,1.6953,77
-833.614,715.49,1.6953,142
-749.54,759.25,0.65,92
-749.54,759.25,0.65,92
-749.54,759.25,0.65,92
-764.298,655.99,-1.1921,77
-764.298,655.99,-1.1921,80
-764.298,655.99,-1.1921,92
-687.75,690.08,1.3489,92
-687.75,690.08,1.3489,92
-687.75,690.08,1.3489,92
-694.982,596.5,1.9615,77
