id;size;rank;Rdiag
282;52;34;-1604.48 1399.63 -1170.18 993.977 927.082 -901.419 -674.364 -638.493 -597.973 542.498 -511.082 -431.425 -401.825 -362.251 -322.798 -280.211 -274.455 -266.451 248.34 233.933 -221.221 184.419 -155.271 -97.4276 -75.3973 -54.5516 -34.9482 -33.0177 26.8569 -25.5627 -21.4909 -19.6546 19.0006 -16.4091 15.1728 -12.1968 11.7048 9.11424 8.25107 6.54768 6.20299 4.21382 -2.92378 2.55751 1.87314 1.13053 0.637782 -0.414918 -0.372106 -0.149332 -0.107085 0.035187 
283;6;6;
284;9;9;
285;71;47;-2854.48 -2168.5 -1923.8 1740.69 1622.99 -1532.63 1471.39 1440.2 -1400.03 1289.46 1129.05 1002.51 985.198 978.103 -968.333 -889.143 -708.858 -628.563 575.344 574.11 -571.65 -532.489 495.043 -491.046 471.479 448.418 -416.875 -340.416 305.439 -292.662 222.37 217.739 199.223 122.87 103.248 89.7298 74.8961 68.6146 62.7963 -51.2931 51.1962 -45.3421 -44.8398 39.6879 38.5684 -34.4728 -28.8065 -25.3941 -24.3058 23.0268 19.6839 13.7922 -13.4552 12.2667 -5.72344 4.76729 4.65552 -4.24083 3.99391 2.41426 2.19656 -1.34952 -1.10183 -0.836446 -0.528422 0.310898 -0.200351 0.138566 0.0871838 0.0369885 -0.0302337 
286;45;42;7530.2 6703.04 5556.74 -2492.68 -2414.61 -2113.38 2060.3 -1911.89 -1902.58 -1742.69 1676.99 1676.53 -1666.24 1640.28 -1637.27 1501.74 -1467.2 -1430.79 1388.81 -1350.3 1130.56 961.795 870.693 819.367 -807.742 787.662 -763.151 716.285 -612.357 -485.832 -451.778 -405.962 -385.507 -350.418 347.334 333.419 290.222 272.539 -249.729 145.655 142.273 75.837 -67.5824 -48.3289 14.4826 
287;12;12;
288;3;3;
289;9;9;
290;3;3;
291;13;13;
292;30;30;
293;15;15;
294;3;3;
295;3;3;
296;108;65;14802.3 -9548.61 8793.94 7720.56 6593.73 6517.37 -3596.52 -3503.72 2889.17 -2670.08 2642.64 -2597.65 1570.1 1554.36 1490.51 1473.21 -1376.54 -1350.28 1319.7 1257.74 1218.67 1212.15 -1208.06 -1152.06 1113.93 -1110.34 -1088.8 1074.47 -1068.94 1040.81 -997.325 -962.01 956.88 -937.653 -878.47 -876.573 -826.689 800.368 762.171 703.969 -640.918 -630.09 -618.601 547.709 -536.162 -517.114 479.178 477.1 473.082 459.126 -407.025 401.336 -389.338 -377.652 356.796 350.752 -313.663 297.792 277.795 -275.59 202.142 -194.082 188.827 -178.326 177.138 142.256 -131.075 -102.448 -101.782 98.6333 -85.6548 73.0609 72.2978 -67.0466 65.1429 -62.8661 60.9493 55.5301 52.3336 46.0336 43.5424 38.7023 -38.4028 -38.2415 38.0709 35.2031 34.7462 33.3705 31.7359 30.6643 29.717 27.1593 -24.9843 -23.0792 -21.4826 -19.8543 14.333 -11.8434 -11.6684 -5.6251 -4.20087 2.66348 -1.94777 1.7069 -1.24324 -0.831871 -0.729494 0.366623 
297;20;19;21424 -7911.34 -7663.8 -3292.23 -2236.55 1946.97 1683.85 -1109.77 -961.435 -910.533 -829.777 -825.173 770.095 756.305 546.675 491.453 402.242 394.476 -264.646 118.365 
298;102;71;1455.21 1430.01 1334.44 1216.23 1157.95 1137.31 -1104.15 -1048.67 976.751 -972.857 -966.521 943.217 -907.419 -896.203 -875.633 767.483 764.22 743.98 -709.504 688.678 686.959 -670.089 -631.65 -624.926 607.277 607.192 -586.278 575.164 -535.699 522.538 510.111 503.948 495.7 489.011 482.604 470.204 -467.374 -464.791 -458.17 -448.863 -447.55 410.246 322.748 -304.313 -303.285 -301.427 295.427 287.452 274.939 254.639 -196.353 185.37 -178.593 -147.181 132.011 130.169 -115.203 104.139 -81.8868 75.7163 72.8434 -54.0499 -51.1128 -37.6188 -35.8476 34.8221 -33.5175 29.3056 27.757 -18.694 -18.1765 14.4349 14.064 -12.4977 12.4861 11.8553 -10.7371 -9.99705 -9.60855 -7.73838 -7.08508 -6.906 4.86299 4.21974 4.12946 -3.86061 2.31837 2.0028 -1.52996 0.914851 0.881212 -0.803476 -0.686609 0.627656 -0.604966 0.453795 -0.319029 -0.239506 0.191079 -0.113567 0.0661226 0.0345746 
299;6;6;
300;6;6;
301;6;6;
302;12;12;
303;21;21;
304;24;24;
305;3;3;
306;3;3;
307;81;51;12264.9 8921.74 5446.58 3624.76 -3331.52 -2751.77 -2666.47 -2563.75 2305.41 2265.2 -2250.28 -2225.27 2051.69 -2028.23 1748.65 1622.05 -1517.75 1510.06 1466.29 1354.48 1255.58 -1210.21 1084.36 1078.42 1045.42 1022.54 972.948 965.152 -920.305 -906.404 890.095 855.226 -814.262 -813.604 -787.329 747.179 686.189 -671.656 -538.176 -485.378 -481.365 -412.137 393.875 284.291 260.574 -223.686 217.255 159.753 -153.181 -151.71 -136.856 -119.698 111.67 97.3687 -87.0843 83.6287 -79.7468 -72.5028 70.5652 64.7585 -51.4987 -49.1804 47.682 -39.4788 -35.3708 -29.3188 -27.9718 18.4598 17.2988 15.8625 12.7508 10.2714 -9.4006 8.4776 6.12632 -4.76002 4.53919 3.84815 -2.99388 -2.28384 1.71303 
308;30;27;-2793.82 -2610.59 -2022.48 -1965.4 -1715.24 -1279.79 1261.49 1029.07 -939.575 -739.054 627.597 -530.594 504.813 480.05 418.591 -403.815 -369.084 268.675 -251.323 203.166 187.039 -148.766 -101.093 69.2277 -58.5428 -45.053 -29.5434 7.7786 6.01862 -3.38191 
309;9;9;
310;5;5;-18718 -1894.88 -1154.74 796.509 637.062 
311;7;7;
312;72;57;-2877.99 2710.33 -2570.43 2411.58 2402.35 -2309.73 2139.42 -2116.4 2102.73 1953.93 -1919.79 1818.55 -1723.83 1708.41 -1612.6 -1325.25 -1309.44 -1298.96 -1253.67 1247.38 -1099.34 -1078.53 1026.5 -1004.69 971.785 970.727 965.974 929.185 816.081 -789.473 -733.492 -646.124 556.513 -479.774 397.518 -383.849 341.709 -310.394 -247.123 -219.736 194.102 -169.047 139.825 136.267 116.599 -111.583 98.2166 86.3611 -65.4054 64.5815 61.4332 -53.2611 51.8269 42.9468 36.8935 31.1371 -29.1533 25.7623 18.1652 -16.9286 -14.7123 -11.6408 -10.8524 9.1777 -6.70269 5.52321 -4.3728 1.955 -1.4746 1.39719 -0.578073 0.431592 
313;66;35;-2852.53 -2671.72 -2606.71 -2484.7 1946.65 1793.09 -1573 1410.65 1351.83 1269.01 -1155.51 -1136.37 -1067.33 -1003.33 -889.657 768.046 726.91 -612.521 -582.168 -507.942 -364.733 -352.498 311.315 -291.207 273.993 -265.124 253.773 -145.208 117.697 -81.7757 -77.1571 69.3318 69.2034 42.9397 33.5761 -21.9389 -20.5643 -20.4999 -15.1175 -7.22364 -7.12506 3.86164 -3.44531 2.33898 2.30411 -0.944644 0.835115 0.639772 -0.569493 -0.162803 -0.132639 -0.1155 -0.0926244 0.0709488 0.0629918 -0.0553813 0.036527 0.0214172 0.0128815 0.0108938 -0.00949415 0.00232 0.00089724 -0.000781252 0.000450273 0.000312455 
314;12;12;
315;7;7;
316;15;15;
317;85;20;109683 -107520 95911.3 69934.1 -62007.2 58848 55690.7 -31980.8 29262.3 22409.9 10262 5555.01 -4063.75 -2497.4 -2234.78 1953.23 -1397.26 -1319.41 1273.37 1188.66 1061.3 -1011.83 -1011.6 952.858 903.795 770.042 769.452 -767.556 -731.562 684.578 603.847 -594.48 -553.949 546.088 519.081 514.775 490.109 478.527 460.734 441.735 397.895 -364.913 351.728 348.999 343.61 -334.971 329.696 -307.225 -302.699 -294.539 -255.704 251.108 232.843 199.277 -178.008 -161.211 -161.208 -148.025 143.361 -114.447 113.136 104.143 -92.1754 73.9623 -68.6382 -58.1113 -57.1753 -54.2508 49.2011 47.1821 32.4823 27.2348 -19.4168 16.4465 -16.3177 13.563 12.3311 -2.93089 -2.17889 1.61352 -0.86589 0.692123 -0.337222 -0.18323 -0.165539 
318;36;26;110007 107213 101508 -97707.3 94425.8 -86775.2 -81530.6 -81378.3 80368.1 68144.4 58921 54613.3 -47598.3 -46485.2 28037.6 -26020.6 24029.8 20799.5 -17939.8 -7056.47 4261.47 -2840.41 -2094.7 1799.01 -1445.38 -1120.79 -734.993 -680.048 508.123 382.435 -325.154 306.168 -224.023 -142.786 134.668 -110.95 
319;18;18;
320;54;28;111378 -103746 103023 97983.3 86492.3 -73085.4 -71225.2 59098 33135.6 24767.4 -22967.4 12236.6 -7454.41 -5998.48 5417.29 -3652.96 3447.5 2979.05 2556.36 -2197.18 -1818.13 -1599.58 1517.28 -1462.51 1397.67 1388.93 1261.77 -1184.09 -938.843 886.658 840.049 828.856 785.338 722.143 -707.964 -621.445 -563.158 -532.803 506.116 495.363 408.141 245.158 -213.283 -161.015 -140.904 -106.177 71.0803 -51.3308 43.2504 40.8157 39.615 -24.6824 13.1992 -11.2125 
321;18;18;
322;9;4;-92645.5 -66540.2 24265.8 -1292.21 -760.111 699.839 -658.413 -273.588 -249.698 
323;60;31;-96509.2 -93472.6 92362.8 -91935.5 -88879.5 88688.4 84824.5 -82142.3 76868 75277.6 74018.3 67515.6 -33127.7 -23901.6 21522.2 -18784.2 17985 -16082.1 2373.51 2207.36 1897.2 -1888.49 1656.62 -1480.72 1404.26 -1360.9 1331.85 -1164.94 -1117.86 1061.21 979.268 909.633 896.324 779.432 764.255 661.533 -655.662 571.236 543.203 -465.399 425.778 404.006 285.09 -283.882 243.654 230.654 146.099 -94.0636 -54.2929 -49.2667 -48.0652 41.3391 40.4825 -31.5428 19.5023 -17.8233 17.595 9.90815 4.40311 -2.56238 
324;12;12;
325;36;30;-3158.81 -2727.21 2036.55 -1667.21 -1573.41 -1397.71 1233.99 1091.6 -1026.25 -951.747 -899.575 885.995 651.935 -626.691 537.82 455.856 411.039 -353.185 -349.185 348.12 289.277 -258.224 240.648 -205.838 112.028 105.156 -93.5951 56.9978 -56.5779 46.1554 -31.0035 -27.1801 -11.2908 -9.30114 -6.39484 -3.4317 
326;3;3;
327;6;6;
328;3;3;
329;1;1;
330;1;1;
331;18;18;
332;9;9;
333;21;21;
334;110;57;-273324 -186377 152625 -151465 -144619 -136410 -125830 102448 88967.7 85364.2 -82259.5 76975.3 -75223.8 65936.6 63915.9 -63253.4 -60177.7 55344.9 54887.3 -54268.5 50903.7 -49261 -47610.3 46223.8 -46074 -40859.1 -40858.2 -39950.7 -39930.8 -39861.3 -37594.8 36584.9 33544.5 33432.6 -29034 29024.5 28806.6 -28795.6 -26913.3 -26891 26884.3 -26036.8 26015.4 -25291.6 25282 24257.1 -24091 23893 -22615.8 21223.3 21216.1 -19708.7 -19573.1 12470.4 12459.9 11745 9710.39 -2507.68 912.134 221.714 -109.645 -103.852 -78.3876 -35.5185 13.2619 -7.76217 -6.80361 5.82832 5.56431 -5.00536 4.81162 -4.33297 -3.92222 -2.89012 -2.56665 2.39988 -2.28167 -1.69073 1.315 1.02625 -0.975194 -0.847452 0.735418 0.651488 0.558499 -0.454706 -0.405921 -0.287622 -0.276254 0.22801 0.195524 -0.167517 0.0763676 0.0746247 -0.0491763 0.0412688 0.0383065 -0.0316569 -0.0295488 -0.00845441 -0.00631508 0.00415034 0.00380397 0.00342232 -0.00297041 -0.00267754 -0.00180687 -0.0013224 0.00115841 -0.000580089 
335;10;10;
336;9;9;542440 -253985 238674 119546 -79076.6 41248.8 -24801.9 21996.6 21989.7 
337;76;19;-1.05014e+06 -557032 -551411 -162723 156873 -146325 -129569 -128745 -115345 -86821.6 86812 -83713.3 -83710.2 78104.6 78102.8 -68997.8 -68935.8 53213.9 -11866.2 -4062.98 -1219.24 816.368 341.479 -107.896 69.0549 18.8653 -13.5618 12.3759 -11.6449 8.02101 -5.8871 5.74793 3.44003 -3.1638 2.39423 1.57745 1.12251 -0.604602 -0.396174 -0.370582 0.308455 -0.178969 -0.0627812 -0.0360069 0.0309434 -0.0299722 0.0240965 -0.0103674 -0.0061809 -0.00344727 -0.0030253 -0.00145258 0.0011934 -0.000628188 0.000574971 -0.000299686 -0.000276939 0.000160421 -0.000101519 -5.17116e-05 4.53594e-05 4.43667e-05 3.00136e-05 1.57354e-05 1.05505e-05 -9.8082e-06 -5.87868e-06 -4.60662e-06 3.6111e-06 2.79073e-06 -2.4684e-06 -2.18997e-06 1.61675e-06 1.10063e-06 -8.72883e-07 2.00205e-07 
338;12;12;
339;12;12;
340;10;10;
341;3;3;
342;5;5;77361.9 61785.6 -41260.5 41260.2 30382.7 
343;7;7;
344;90;15;-92409.1 -87548.8 81780.4 -67560.3 48597.4 48552 -45959 45941.5 42805.2 42798.9 -1695.42 -1249.27 -1230.43 1203.27 -1001.76 865.545 808.263 -748.878 -597.257 594.491 -591.09 -469.082 407.901 -404.298 347.032 249.005 -91.1235 -62.9494 -44.0344 -41.3511 -39.3549 32.8698 -30.7509 22.3984 -15.0944 -12.2298 -11.6672 7.66785 -3.88247 -1.15939 -0.727707 -0.334133 -0.101899 0.0742706 -0.0249603 0.018904 0.012184 0.00780514 -0.00642671 0.00556271 0.00233221 -0.00213023 0.00158642 -0.000765511 0.000441449 -0.000414672 0.000316958 0.00024353 -0.00020567 -0.000203108 -0.000169481 -9.79421e-05 8.67469e-05 -7.96466e-05 6.51992e-05 -5.79877e-05 3.69633e-05 3.35411e-05 2.41139e-05 2.05589e-05 -2.00121e-05 1.66217e-05 -1.37026e-05 9.52452e-06 8.99174e-06 7.74494e-06 -6.39244e-06 -4.11384e-06 3.3104e-06 -3.10763e-06 2.59809e-06 2.28815e-06 1.95015e-06 1.53621e-06 -1.13057e-06 7.19004e-07 4.7413e-07 -4.14383e-07 -1.3423e-07 7.64115e-08 
345;96;42;-34653.7 -29191 -22058.6 20182.6 17320.6 -16994.5 14421.3 -14185.5 10494.8 -10460.9 -9483.74 -9433.06 1529.99 1263.64 -1010.05 1003.08 960.088 948.951 -895.281 -870.913 -855.917 -803.309 -792.874 717.229 715.971 704.788 -592.411 -585.628 581.23 -580.373 -578.623 567.605 566.867 -512.847 -487.523 484.889 452.126 -450.804 386.537 -384.056 -351.481 -350.426 -60.987 -56.2913 54.1508 53.3049 -37.2947 -28.9452 27.2418 24.909 -24.3481 -21.0553 -17.9059 -15.5471 -11.4298 10.4128 9.78497 7.79341 -6.75512 -5.71122 -5.11658 3.99625 -3.46256 1.15823 -0.996926 -0.572942 -0.545042 -0.397354 -0.328431 -0.169999 -0.117741 -0.0943304 0.0775557 0.0346818 0.0250698 0.0207915 0.0129483 0.0127386 -0.00628435 0.00598229 0.00477947 0.00441255 -0.00353335 -0.00308713 -0.00215473 0.0016145 -0.00142533 -0.000886635 0.000743658 0.000686167 0.000521906 0.000437253 -0.000315535 -0.000220618 0.000164403 6.14736e-05 
346;24;24;
347;6;6;
348;6;6;
349;7;7;
350;12;12;
351;9;9;
352;141;30;-66482 -57479.5 52048.9 47627.6 46357.6 -45279.2 -42734.1 34840.6 -34839.5 -33282.7 -29938.3 29877.1 -26977.1 -26913.9 24540 -24531.6 23490.3 23425.7 -22166.9 -22014 -16859.4 16672.4 6337.92 4996.57 4042.52 1167.79 986.777 -869.471 846.832 764.616 -652.588 -639.387 492.203 -391.705 -376.017 341.617 304.622 -240.504 235.102 102.973 97.1467 50.5659 42.1548 38.1804 -33.4678 -31.7085 29.6333 -28.1603 -25.5844 23.1384 -18.5738 -15.1037 10.7785 8.08664 7.69371 -7.34256 5.28719 3.31232 -2.66303 -2.34972 -2.14935 1.62896 -1.21661 -1.09655 1.00359 0.944134 0.788253 -0.73592 0.607238 0.386139 -0.24359 -0.204262 0.12567 -0.0696659 0.0584978 0.0433484 -0.0269054 -0.018245 0.0173411 -0.0129522 -0.00981551 0.00966582 0.00880254 0.00500461 -0.00415722 0.00325234 -0.00298427 -0.00210687 0.001288 -0.00115923 -0.000845356 0.000515473 -0.000454016 0.000311453 -0.000195366 -0.000167488 -0.000156541 -0.000132758 0.000117617 -0.000111976 -8.18199e-05 6.81776e-05 3.4407e-05 -1.74068e-05 -8.3013e-06 7.37105e-06 4.38553e-06 3.95673e-06 -3.6207e-06 -3.3242e-06 -2.35487e-06 1.46966e-06 -1.4137e-06 1.2359e-06 6.67555e-07 4.22371e-07 3.16251e-07 -1.91363e-07 1.32876e-07 9.7035e-08 7.9067e-08 6.76853e-08 5.36595e-08 4.41561e-08 -3.28176e-08 -2.74724e-08 -2.13534e-08 1.3943e-08 -1.27849e-08 -1.2114e-08 6.79656e-09 -5.55971e-09 3.55936e-09 3.06952e-09 -2.24684e-09 1.68475e-09 -7.00539e-10 6.07918e-10 3.25735e-10 2.6481e-10 -1.39746e-10 
353;55;51;-249832 248304 207688 192576 -151537 118425 112703 -88687.6 84855.1 -74646.7 -64321.9 -57390.9 53194.1 49051.5 -47149.6 45467.4 40801.9 -37358.9 -37122.3 -36977.5 35090 33868.3 -32879.7 32170.4 28177.8 -28148 26285.8 25873.7 -25129.1 25128 -21722.6 21711.1 -21646.7 21207.5 19662 -19657.7 19648.6 19640.7 18601.3 -18585.7 17995.3 -17986.1 17178.2 17089.7 -17087.2 13844.1 13443.4 10671.5 -8644.59 -4487.07 -3316.22 1681.36 -52.6388 -18.6791 6.27033 
354;25;25;
355;124;26;-382498 214563 -171937 -97748.9 -85961.1 -73518.3 65806.9 65439.2 59129.4 -58477.7 -48952.8 -45629.4 -45619 38957.5 -38918.2 34845 -34803 -30972.7 30945.8 29080.5 25972.4 25965.1 22688 14325 -6991.67 4374.91 1931.11 1214.57 391.784 -309.331 256.877 -195.606 -170.357 110.512 84.5534 -82.2605 78.1975 -74.8429 -69.3818 -56.3351 -37.7042 -35.8334 -28.457 -19.9824 -19.9474 16.3198 16.0763 -15.1711 -14.3023 12.4876 10.683 7.97072 6.90522 -5.16761 -4.33183 -3.54189 -2.9339 2.73721 -2.05357 -1.94951 -1.31205 -1.26223 -0.735109 0.651017 0.625035 0.515224 -0.401887 -0.238486 -0.214516 -0.144876 0.139732 -0.10188 0.0721047 0.0598089 0.0559405 -0.0292823 -0.0195857 -0.0160758 0.0101768 -0.00536383 0.00489268 0.003087 -0.00121501 -0.00103163 0.000677348 0.00058635 -0.000523106 -0.000349506 -0.00016777 0.000151784 0.000121635 0.000114418 9.63e-05 7.37178e-05 5.18942e-05 3.23965e-05 2.94085e-05 -2.03618e-05 1.88977e-05 1.53705e-05 1.30953e-05 -7.60143e-06 -6.92877e-06 -4.46373e-06 -3.35144e-06 -2.33497e-06 1.49386e-06 -7.55122e-07 6.62225e-07 -5.66267e-07 -3.97301e-07 2.89886e-07 1.53675e-07 1.08055e-07 -9.02398e-08 7.06017e-08 3.94189e-08 3.24098e-08 1.4892e-08 -1.21376e-08 9.00176e-09 5.24865e-09 -4.47123e-09 1.64566e-09 
356;25;25;
357;29;18;-555289 -430164 -247993 -244140 165116 124238 122022 112920 -77205.6 74210.6 -60148.5 -53610.2 -39417.3 -39415.6 -29567.3 -29557.2 16283.6 -7005.18 -4723.53 1938.2 658.977 598.183 297.094 -224.376 178.556 -77.5713 64.714 9.8909 -3.66469 
358;66;22;-47066.9 -23893.8 -23774.5 5073.3 3769.14 3228.68 -3122.74 -2104.24 -1958.28 1823.4 -1583.58 1463.13 1415.81 -1358.35 1177.14 -929.883 -799.123 -696.361 -632.363 -554.887 544.128 -488.366 -451.71 -416.084 -388.678 -355.912 303.723 -243.013 182.634 -160.376 -127.962 85.2021 64.0187 57.43 -56.2589 -37.3031 -30.1499 23.3919 -22.6655 20.9521 -20.3673 18.6102 13.3404 -10.2636 -8.40119 -4.02439 -3.47433 3.27251 2.51488 -1.24275 -0.953509 -0.762315 0.485324 -0.265079 -0.124884 -0.0983131 0.0780906 -0.0622988 0.0436114 0.0273388 -0.00650356 -0.00545181 -0.00202983 -0.00112137 -0.000725871 0.000112514 
359;13;13;
360;63;29;116197 110306 -102874 -93458.6 -78093.1 -76909 67457.1 -63218.9 60590.6 60170.8 -54301.8 -51153.8 -48630 -45676.9 43668.7 -42343.4 40035.1 37029.3 -33503.7 -33470 -23231.9 -23224.7 20942.7 -20877.6 -11863.9 -11425.1 5917.45 4110.26 1231.02 1152.13 -1022.51 -880.486 739.379 -605.815 -581.069 -566.356 -543.741 -526.293 492.497 382.54 369.944 -287.201 -174.235 64.9928 -59.2789 54.2795 46.011 -44.8251 30.9044 -29.5411 -24.3455 14.0204 -10.5766 8.38822 7.28217 -5.48421 -3.77594 2.61358 1.48094 1.11725 0.965159 -0.621178 0.198579 
361;21;21;
362;3;3;
363;15;15;
364;3;3;
365;6;6;
366;3;3;
367;12;12;
368;3;3;
369;15;15;43376.6 41814.4 37464.2 35773.2 26471.2 23109.7 23079.1 22259.1 -22240.5 19933.7 -19879.1 19003.1 18967.1 14075.2 -14062.2 
370;57;32;73245.8 -64554.5 -50876.7 -50849.9 -42868.5 -42717.6 -38931.5 -38890 34250.5 -34224.4 33244.6 -32036.4 -27045.7 -27018.1 -26882.3 26764.6 25226.1 22679.3 -22652.1 -22622.7 22595.9 -20065.2 -17339.6 17283.4 16930.3 16837.1 13283 -13221 10321 10261.7 -798 750.1 673.926 662 -425.608 -408.831 -362.066 347.543 212.503 101.208 11.892 9.72238 9.32785 -7.57249 -6.81009 -4.67593 4.39472 3.21779 -2.78107 -1.33958 1.29251 0.549924 0.2064 -0.160201 0.0329077 0.0174893 0.00951412 
371;15;15;
372;36;16;70962.6 64428.4 45953.2 -43462.1 37794.6 -37768.4 -35075 34278.1 34257.2 24239 24185.2 23039.4 22940.2 -18371.8 -18305.8 -791.389 -612.637 -414.188 -330.054 311.771 247.819 182.756 -44.9444 17.1191 15.5811 9.42192 7.68439 -6.3977 4.28113 4.11488 -2.47339 -2.35594 1.66701 0.366123 -0.310534 -0.135909 
373;15;15;
374;26;14;134006 83635.7 -79767.2 -71641.1 -65811.3 -53083.6 44464.4 44437 42385.6 42359.3 -38035.6 -38031.6 34927.5 -34919.5 1242.13 -608.746 -13.9227 -12.3375 -10.517 -7.71566 0.729205 -0.262173 -0.0888435 -0.0394567 0.0178125 -0.00467957 
375;47;11;-80240.3 -75934.1 58328.4 -42271.1 42265.5 39920.2 39866.4 1261.2 -1129.77 934.515 904.738 -777.266 569.226 551.353 -485.457 -455.205 377.429 311.54 227.381 -13.362 10.3184 -9.47142 -8.45326 -4.98109 -4.54984 -4.40901 -2.49266 -2.48543 -2.04434 -1.22868 0.546293 0.330362 -0.119271 0.046471 0.0375341 0.0361997 -0.0183967 0.00972367 -0.00682126 -0.00505671 0.00404148 0.000712507 0.000491883 -0.000184296 -0.000157213 -7.55101e-05 1.42728e-05 
376;7;7;
377;6;6;
378;21;21;
379;3;3;
380;15;14;190620 184751 182898 134308 101795 101791 98698.5 98698.4 97699.6 97695.2 90171.5 33262.1 17607.3 -17595.6 1.11517 
381;90;35;-147892 -128887 -103248 -81805.7 80073.4 74925 -69581.7 -56303.4 49221.1 45744.2 43917.8 42993.2 -36978.2 36455.8 26551.9 24537.6 20183.7 -19550.8 -18771 -17991.2 14074 12246.8 12159.7 -8828.74 8590.12 6829.07 -6688.96 -5469 4382.93 3424.5 2361.07 1965.32 -1838.76 1777.01 -1560.73 -1227.83 -1053.07 -931.4 878.634 869.454 -680.268 654.756 565.763 554.247 457.082 -341.302 338.491 283.219 279.457 247.419 -218.89 -186.134 -175.746 -143.163 97.1964 -93.8033 70.7024 -51.6701 42.8307 33.1297 24.4603 9.6876 8.84263 -3.78033 -1.89827 1.34972 -0.813183 -0.803423 0.71079 0.392306 0.345616 -0.326851 -0.293453 -0.228649 -0.210826 -0.167116 0.0860499 -0.08175 0.0748656 0.0202744 -0.0173415 -0.0147876 0.0110108 -0.00910352 -0.00466764 -0.00338517 -0.0030611 0.00205226 -0.00154992 -0.00134277 
382;75;19;-127854 91975.5 67955.2 67949.4 -64535.3 -64418.7 49972.4 -43636.4 -39291.8 37580.2 -32932.8 -22318.8 -22287.6 -20091.7 20070.7 11592.8 -7144 -2564.93 1292.7 -1149.73 1140.6 -742.08 712.939 -582.27 -507.322 -389.061 -261.395 -241.457 -53.8242 39.1436 -38.9261 20.7153 -18.2172 -11.9957 9.37984 -7.41212 -6.80158 -4.50486 -2.59629 2.53157 2.17127 -1.60531 -1.57189 1.36509 0.849567 0.573619 -0.531628 -0.323368 0.318977 0.232903 -0.197366 0.0899595 0.0830625 0.0743482 -0.0679575 -0.0587432 0.0483032 -0.0365915 -0.032569 0.028788 0.0154609 0.0116747 0.00907263 0.00881238 -0.00640026 -0.00557027 0.0050457 -0.00474469 -0.00402877 0.00304955 -0.00134124 -0.000966159 -0.000762709 0.000629585 -0.000195615 
383;27;27;
384;6;6;
385;10;10;
386;3;3;
387;60;39;-179442 173111 141759 122084 -95901.1 -95889.7 92526.3 92520.8 -90078.4 -75717.8 75700.8 -69999.5 65193.9 -65187.6 -57888.4 -49016.3 48061.3 -48012.5 46665.3 41279.5 -39304.4 -37281.2 37226.4 -30933.6 -30916.4 26105.4 26060.5 -24831.6 24813.1 21892 -21821.1 20786.9 20740.3 -20633.6 -10401.8 -10350.6 -7959.76 3910.47 -3862.19 629.76 499.642 -320.29 267.496 -118.458 90.6488 -45.2817 34.4179 -6.96372 -6.13979 -5.45691 -4.29623 -2.42894 1.32778 -0.842976 -0.605649 -0.493112 -0.448839 -0.241289 -0.146855 -0.0202006 
388;18;18;
389;6;6;
390;24;24;
391;1;1;
392;6;6;
393;9;9;
394;18;18;
395;3;3;
396;3;3;
397;3;3;
398;3;3;
399;54;28;67919.9 43977.9 35965.9 -35852.4 -34168 32116.4 -30338.8 -24715.9 23041 -22889.5 21673.2 -17630 -17623.8 -16651.3 16641.2 15580.4 -15408.6 -12740.6 -12574.1 -10768.3 -10553.7 -1587.39 1307.25 -1008.25 -960.099 -845.19 842.591 750.236 668.706 -665.253 -568.402 549.163 -517.701 -480.533 420.192 325.417 274.918 -256.021 -190.11 167.636 -163.488 -81.633 -66.0335 22.0392 -14.8804 -6.55286 5.27268 4.91113 3.48567 -1.64204 -1.42189 -1.13537 0.61068 0.328755 
400;87;30;316504 -131435 124299 -115677 -114936 -103197 84730.3 82698.3 -80787.3 74568.3 71460.2 61161.7 61151.5 -54953.9 54951.3 -47518.2 -44333.3 -43028.4 43013.5 -42445.2 -38101.9 -38090.5 30258.1 18665 14168.2 -10477.4 -9818.25 9325.22 -9281.34 -4775.6 -2189.23 1526.36 -1361.56 1149.35 856.332 -766.15 -731.478 -723.436 671.76 571.66 554.218 443.671 319.375 -282.15 270.12 -255.413 235.384 183.947 174.199 -164.293 -115.61 -99.5328 -88.5761 87.3091 -58.2835 -40.8124 32.2604 -26.1203 -19.0618 17.1814 -8.85686 7.38003 5.26009 3.02614 -2.59156 -0.808703 -0.748357 0.406262 -0.197487 0.177813 0.084146 -0.0724194 0.034632 0.0197945 -0.016763 -0.0141837 0.0107334 0.00693262 0.00340144 0.00293082 -0.00246768 -0.0015885 0.00119284 -0.00101359 -0.000722288 0.000128434 -2.8012e-05 
401;9;9;
402;6;6;
403;6;6;
404;16;13;-86938.5 77617.5 -47529.1 41316.1 -38526.1 -26590.6 23746.1 17793.6 -14613.5 13893.3 13876.4 -10560.9 -5895.18 0.698423 0.119602 -0.0176283 
405;5;5;130930 95688.3 -69854.9 69836.6 6253.37 
