id;size;rank;Rdiag
391;12;12;
392;12;12;
393;12;12;
394;24;22;
395;12;12;
396;12;12;
397;48;48;
398;48;48;
399;12;12;
400;12;12;
401;24;24;
402;12;12;
403;48;48;
404;12;12;
405;12;12;
406;24;24;
407;12;12;
408;12;12;
409;24;22;
410;12;12;
411;12;12;
412;12;12;
413;24;24;
414;12;12;
415;12;12;
416;12;12;
417;12;12;
418;12;12;
419;12;12;
420;3;3;
421;6;6;
422;3;3;
423;12;12;
424;3;3;
425;12;12;
426;24;24;
427;12;12;
428;12;12;
429;24;24;
430;12;12;
431;12;12;
432;12;12;
433;24;24;
434;12;12;
435;48;44;
436;12;12;
437;12;12;
438;24;24;
439;12;12;
440;48;44;
441;12;12;
442;48;44;
443;12;12;
444;24;24;
445;12;12;
446;12;12;
447;3;3;
448;6;6;
449;3;3;
450;12;12;
451;3;3;
452;12;12;
453;24;24;
454;12;12;
455;12;12;
456;24;24;
457;12;12;
458;12;12;
459;24;24;
460;12;12;
461;12;12;
462;12;12;
463;24;24;
464;12;12;
465;12;12;
466;6;6;
467;3;3;
468;3;3;
469;12;12;
470;3;3;
471;6;6;
472;3;3;
473;3;3;
474;12;12;
475;6;6;
476;6;6;
477;6;6;
478;3;3;
479;3;3;
480;12;12;
481;24;24;
482;12;12;
483;12;12;
484;12;12;
485;12;12;
486;12;12;
487;12;12;
488;48;48;
489;12;12;
490;27;27;
491;3;3;
492;6;6;
493;3;3;
494;12;12;
495;3;3;
496;3;3;
497;6;6;
498;3;3;
499;6;6;
500;12;12;
501;6;6;
502;3;3;
503;6;6;
504;3;3;
505;12;12;
506;24;24;
507;12;12;
508;12;12;
509;12;12;
510;12;12;
511;12;12;
512;12;12;
513;48;48;
514;12;12;
515;12;12;
516;12;12;
517;3;3;
518;12;12;
519;24;22;
520;12;12;
521;6;6;
522;12;12;
523;6;6;
524;3;3;
525;6;6;
526;3;3;
527;3;3;
528;6;6;
529;3;3;
530;12;12;
531;24;24;
532;12;12;
533;12;12;
534;24;24;
535;12;12;
536;12;12;
537;12;12;
538;12;12;
539;12;12;
540;3;3;
541;24;24;
542;12;12;
543;12;12;
544;12;12;
545;12;12;
546;12;12;
547;12;12;
548;12;12;
549;6;6;
550;12;12;
551;6;6;
552;3;3;
553;6;6;
554;3;3;
555;3;3;
556;6;6;
557;3;3;
558;24;22;
559;12;12;
560;12;12;
561;12;12;
562;27;27;
563;48;44;
564;12;12;
565;24;24;
566;12;12;
567;12;12;
568;48;44;
569;12;12;
570;24;24;
571;12;12;
572;12;12;
573;12;12;
574;12;12;
575;3;3;
576;12;12;
577;24;24;
578;12;12;
579;12;12;
580;24;24;
581;12;12;
582;12;12;
583;24;24;
584;12;12;
585;12;12;
586;12;12;
587;24;24;
588;12;12;
589;12;12;
590;27;27;
591;12;12;
592;12;12;
593;12;12;
594;12;12;
595;12;12;
596;12;12;
597;12;12;
598;12;12;
599;12;12;
600;12;12;
601;24;24;
602;12;12;
603;12;12;
604;24;22;
605;12;12;
606;12;12;
607;27;27;
608;12;12;
609;12;12;
610;12;12;
611;12;12;
612;24;24;
613;12;12;
614;12;12;
615;12;12;
616;12;12;
617;24;24;
618;12;12;
619;12;12;
620;24;24;
621;12;12;
622;12;12;
623;12;12;
624;12;12;
625;3;3;
626;12;12;
627;12;12;
628;3;3;
629;12;12;
630;24;24;
631;12;12;
632;12;12;
633;24;24;
634;12;12;
635;12;12;
636;24;24;
637;12;12;
638;12;12;
639;48;48;
640;12;12;
641;27;27;
642;24;22;
643;12;12;
644;12;12;
645;24;24;
646;12;12;
647;12;12;
648;12;12;
649;48;46;
650;24;24;
651;12;12;
652;12;12;
653;12;12;
654;27;27;
655;48;48;
656;12;12;
657;24;24;
658;12;12;
659;12;12;
660;48;44;
661;48;44;
662;12;12;
663;27;27;
664;48;48;
665;48;44;
666;12;12;
667;48;48;
668;48;44;
669;12;12;
670;12;12;
671;12;12;
672;3;3;
673;12;12;
674;24;24;
675;12;12;
676;48;48;
677;12;12;
678;48;48;
679;48;48;
680;12;12;
681;12;12;
682;12;12;
683;3;3;
684;12;12;
685;24;24;
686;12;12;
687;48;48;
688;12;12;
689;48;48;
690;48;48;
691;12;12;
692;12;12;
693;12;12;
694;3;3;
695;27;27;
696;12;12;
697;3;3;
698;6;6;
699;3;3;
700;3;3;
701;48;46;
702;12;12;
703;24;22;
704;12;12;
705;12;12;
706;12;12;
707;24;24;
708;12;12;
709;24;24;
710;12;12;
711;12;12;
712;12;12;
713;27;27;
714;48;48;
715;12;12;
716;24;24;
717;12;12;
718;12;12;
719;12;12;
720;24;24;
721;12;12;
722;48;44;
723;12;12;
724;27;27;
725;27;27;
726;6;6;
727;12;12;
728;6;6;
729;3;3;
730;6;6;
731;3;3;
732;3;3;
733;6;6;
734;3;3;
735;48;46;
736;12;12;
737;24;24;
738;12;12;
739;12;12;
740;24;24;
741;12;12;
742;12;12;
743;12;12;
744;27;27;
745;24;24;
746;12;12;
747;12;12;
748;6;6;
749;12;12;
750;6;6;
751;3;3;
752;6;6;
753;3;3;
754;3;3;
755;6;6;
756;3;3;
757;12;12;
758;12;12;
759;12;12;
760;12;12;
761;12;12;
762;24;22;
763;12;12;
764;12;12;
765;12;12;
766;12;12;
767;12;12;
768;3;3;
769;27;27;
770;27;27;
771;27;27;
772;3;3;
773;12;12;
774;24;24;
775;12;12;
776;12;12;
777;24;24;
778;12;12;
779;3;3;
780;6;6;
781;3;3;
782;48;48;
783;24;24;
784;12;12;
785;12;12;
786;12;12;
787;12;12;
788;3;3;
789;6;6;
790;3;3;
791;3;3;
792;12;12;
793;24;24;
794;12;12;
795;12;12;
796;24;24;
797;12;12;
798;3;3;
799;6;6;
800;3;3;
801;12;12;
802;24;24;
803;12;12;
804;48;48;
805;12;12;
806;3;3;
807;6;6;
808;3;3;
809;12;12;
810;3;3;
811;12;12;
812;3;3;
813;6;6;
814;3;3;
815;3;3;
816;48;48;
817;48;48;
818;48;48;
819;48;48;
820;12;12;
821;48;48;
822;48;48;
823;48;48;
824;48;48;
825;48;48;
826;48;48;
827;48;48;
828;48;48;
829;12;12;
830;48;48;
831;48;48;
832;48;48;
833;48;48;
834;48;48;
835;47;47;
836;48;48;
837;48;48;
838;48;48;
839;48;48;
840;48;48;
841;47;47;
842;48;48;
843;48;48;
844;48;48;
845;48;48;
846;46;46;
847;48;48;
848;48;48;
849;48;48;
850;47;47;
851;44;44;
852;46;46;
853;44;44;
854;45;45;
855;44;44;
856;48;48;
857;48;48;
858;12;12;
859;48;48;
860;48;48;
861;48;48;
862;12;12;
863;48;48;
864;45;45;
865;44;44;
866;44;44;
867;44;44;
868;48;48;
869;44;44;
870;46;46;
871;44;44;
872;44;44;
873;46;46;
874;44;44;
875;48;48;
876;12;12;
877;48;48;
878;48;48;
879;12;12;
880;48;48;
881;12;12;
882;48;48;
883;44;44;
884;45;45;
885;44;44;
886;44;44;
887;12;12;
888;48;48;
889;48;48;
890;12;12;
891;48;48;
892;48;48;
893;12;12;
894;48;48;
895;48;48;
896;48;48;
897;48;48;
898;48;46;
899;48;48;
900;48;48;
901;48;48;
902;48;48;
903;46;46;
904;46;46;
905;48;48;
906;48;47;
907;46;46;
908;48;44;
909;48;48;
910;12;12;
911;48;48;
912;12;12;
913;48;48;
914;48;44;
915;48;44;
916;48;48;
917;48;46;
918;46;46;
919;48;48;
920;12;12;
921;48;48;
922;12;12;
923;48;48;
924;48;44;
925;44;44;
926;48;48;
927;48;48;
928;12;12;
929;48;48;
930;48;48;
931;12;12;
932;48;48;
933;48;48;
934;12;12;
935;12;12;
936;48;48;
937;48;48;
938;12;12;
939;48;48;
940;48;48;
941;12;12;
942;48;48;
943;46;46;
944;12;12;
945;48;48;
946;48;48;
947;12;12;
948;48;48;
949;48;48;
950;12;12;
951;48;46;
952;46;42;
953;12;12;
954;48;48;
955;48;48;
956;12;12;
957;12;12;
958;12;12;
959;3;3;
960;48;48;
961;48;48;
962;12;12;
963;48;44;
964;44;44;
965;12;12;
966;48;48;
967;44;44;
968;12;12;
969;44;44;
970;48;48;
971;12;12;
972;12;12;
973;12;12;
974;3;3;
975;48;48;
976;48;48;
977;12;12;
978;48;44;
979;48;44;
980;12;12;
981;12;12;
982;12;12;
983;3;3;
984;48;48;
985;48;48;
986;12;12;
987;48;48;
988;48;48;
989;12;12;
990;27;27;
991;12;12;
992;12;12;
993;3;3;
994;48;48;
995;48;48;
996;12;12;
997;48;48;
998;48;48;
999;12;12;
1000;12;12;
1001;12;12;
1002;3;3;
1003;46;46;
1004;48;47;
1005;12;12;
1006;48;48;
1007;48;48;
1008;12;12;
1009;12;12;
1010;12;12;
1011;3;3;
1012;48;48;
1013;48;48;
1014;12;12;
1015;48;46;
1016;46;46;
1017;12;12;
1018;27;27;
1019;44;44;
1020;48;48;
1021;12;12;
1022;44;44;
1023;48;48;
1024;12;12;
1025;12;12;
1026;12;12;
1027;3;3;
1028;48;48;
1029;48;48;
1030;12;12;
1031;48;48;
1032;48;48;
1033;12;12;
1034;27;27;
1035;48;48;
1036;48;44;
1037;12;12;
1038;48;46;
1039;46;42;
1040;12;12;
1041;27;27;
1042;48;48;
1043;48;48;
1044;12;12;
1045;48;48;
1046;48;48;
1047;12;12;
1048;12;12;
1049;12;12;
1050;3;3;
1051;12;12;
1052;12;12;
1053;3;3;
1054;48;48;
1055;48;48;
1056;12;12;
1057;48;48;
1058;48;48;
1059;12;12;
1060;27;27;
1061;46;46;
1062;48;48;
1063;12;12;
1064;46;46;
1065;48;48;
1066;12;12;
1067;27;27;
1068;48;48;
1069;48;48;
1070;12;12;
1071;44;44;
1072;44;44;
1073;12;12;
1074;27;27;
1075;48;48;
1076;44;44;
1077;12;12;
1078;48;48;
1079;44;44;
1080;12;12;
1081;12;12;
1082;12;12;
1083;3;3;
1084;48;48;
1085;48;48;
1086;12;12;
1087;48;48;
1088;48;48;
1089;12;12;
1090;12;12;
1091;12;12;
1092;3;3;
1093;48;48;
1094;48;48;
1095;12;12;
1096;48;48;
1097;48;48;
1098;12;12;
1099;12;12;
1100;12;12;
1101;3;3;
1102;27;27;
1103;12;12;
1104;12;12;
1105;3;3;
1106;46;46;
1107;46;42;
1108;12;12;
1109;48;44;
1110;48;48;
1111;12;12;
1112;27;27;
1113;48;48;
1114;48;48;
1115;12;12;
1116;48;44;
1117;44;44;
1118;12;12;
1119;27;27;
1120;27;27;
1121;48;46;
1122;46;46;
1123;12;12;
1124;48;48;
1125;48;48;
1126;12;12;
1127;27;27;
1128;48;48;
1129;48;46;
1130;12;12;
1131;48;48;
1132;46;46;
1133;12;12;
1134;12;12;
1135;12;12;
1136;3;3;
1137;27;27;
1138;27;27;
1139;27;27;
1140;3;3;
1141;48;48;
1142;48;48;
1143;12;12;
1144;48;48;
1145;48;48;
1146;12;12;
1147;12;12;
1148;12;12;
1149;3;3;
1150;48;48;
1151;48;48;
1152;12;12;
1153;48;48;
1154;48;48;
1155;12;12;
1156;12;12;
1157;12;12;
1158;3;3;
1159;12;12;
1160;12;12;
1161;3;3;
1162;12;12;
1163;48;48;
1164;48;48;
1165;12;12;
1166;48;48;
1167;48;48;
1168;12;12;
1169;48;48;
1170;48;48;
1171;48;48;
1172;48;48;
1173;46;46;
1174;48;48;
1175;48;48;
1176;48;48;
1177;48;48;
1178;46;46;
1179;46;46;
1180;48;48;
1181;47;47;
1182;46;46;
1183;44;44;
1184;48;48;
1185;12;12;
1186;48;48;
1187;12;12;
1188;48;48;
1189;44;44;
1190;44;44;
1191;48;48;
1192;46;46;
1193;46;46;
1194;48;48;
1195;12;12;
1196;48;48;
1197;12;12;
1198;48;48;
1199;44;44;
1200;44;44;
1201;108;108;
1202;108;108;
1203;108;108;
1204;12;12;
1205;108;108;
1206;108;108;
1207;106;106;
1208;108;108;
1209;108;108;
1210;100;98;
1211;108;108;
1212;27;27;
1213;108;108;
1214;100;84;
1215;104;104;
1216;104;104;
1217;27;27;
1218;108;108;
1219;100;94;
1220;27;27;
1221;108;108;
1222;108;93;
1223;27;27;
1224;12;12;
1225;12;12;
1226;3;3;
1227;48;48;
1228;48;48;
1229;12;12;
1230;48;48;
1231;48;48;
1232;12;12;
1233;12;12;
1234;12;12;
1235;3;3;
1236;46;46;
1237;47;46;
1238;12;12;
1239;48;48;
1240;48;48;
1241;12;12;
1242;12;12;
1243;12;12;
1244;3;3;
1245;108;108;
1246;104;101;
1247;27;27;
1248;44;44;
1249;48;48;
1250;12;12;
1251;44;44;
1252;48;48;
1253;12;12;
1254;12;12;
1255;12;12;
1256;3;3;
1257;108;108;
1258;108;108;
1259;27;27;
1260;104;104;
1261;100;93;
1262;27;27;
1263;48;48;
1264;48;48;
1265;12;12;
1266;48;48;
1267;48;48;
1268;12;12;
1269;12;12;
1270;12;12;
1271;3;3;
1272;27;27;
1273;108;108;
1274;108;108;
1275;27;27;
1276;46;46;
1277;48;48;
1278;12;12;
1279;46;46;
1280;48;48;
1281;12;12;
1282;27;27;
1283;108;108;
1284;100;94;
1285;27;27;
1286;48;48;
1287;44;44;
1288;12;12;
1289;48;48;
1290;44;44;
1291;12;12;
1292;12;12;
1293;12;12;
1294;3;3;
1295;48;48;
1296;48;48;
1297;12;12;
1298;48;48;
1299;48;48;
1300;12;12;
1301;12;12;
1302;12;12;
1303;3;3;
1304;48;48;
1305;48;48;
1306;12;12;
1307;48;48;
1308;48;48;
1309;12;12;
1310;12;12;
1311;12;12;
1312;3;3;
1313;27;27;
1314;12;12;
1315;12;12;
1316;3;3;
1317;100;97;
1318;44;44;
1319;48;48;
1320;12;12;
1321;27;27;
1322;48;48;
1323;48;48;
1324;12;12;
1325;44;44;
1326;44;44;
1327;12;12;
1328;27;27;
1329;27;27;
1330;46;46;
1331;46;46;
1332;12;12;
1333;108;108;
1334;27;27;
1335;48;48;
1336;46;46;
1337;12;12;
1338;48;48;
1339;46;46;
1340;12;12;
1341;12;12;
1342;12;12;
1343;3;3;
1344;27;27;
1345;27;27;
1346;27;27;
1347;3;3;
1348;48;48;
1349;48;48;
1350;12;12;
1351;48;48;
1352;48;48;
1353;12;12;
1354;12;12;
1355;12;12;
1356;3;3;
1357;108;108;
1358;48;48;
1359;48;48;
1360;12;12;
1361;12;12;
1362;12;12;
1363;3;3;
1364;12;12;
1365;12;12;
1366;3;3;
1367;108;108;
1368;108;108;
1369;108;108;
1370;12;12;
1371;108;108;
1372;108;108;
1373;106;106;
1374;108;108;
1375;108;108;
1376;98;98;
1377;108;108;
1378;27;27;
1379;108;108;
1380;84;84;
1381;104;104;
1382;104;104;
1383;27;27;
1384;108;108;
1385;94;94;
1386;27;27;
1387;228;129;
1388;27;27;
1389;243;126;
1390;239;143;
1391;236;143;
1392;235;102;
1393;243;104;
1394;224;141;
1395;243;141;
1396;27;27;
1397;243;164;
1398;106;106;
1399;106;98;
1400;27;27;
1401;108;108;
1402;94;94;
1403;27;27;
1404;48;48;
1405;44;44;
1406;12;12;
1407;48;48;
1408;44;44;
1409;12;12;
1410;12;12;
1411;12;12;
1412;3;3;
1413;48;48;
1414;48;48;
1415;12;12;
1416;48;48;
1417;48;48;
1418;12;12;
1419;12;12;
1420;12;12;
1421;3;3;
1422;48;48;
1423;48;48;
1424;12;12;
1425;48;48;
1426;48;48;
1427;12;12;
1428;12;12;
1429;12;12;
1430;3;3;
1431;27;27;
1432;27;27;
1433;97;97;
1434;104;104;
1435;27;27;
1436;108;108;
1437;100;91;
1438;27;27;
1439;27;27;
1440;104;101;
1441;108;108;
1442;27;27;
1443;106;106;
1444;106;106;
1445;27;27;
1446;27;27;
1447;27;27;
1448;27;27;
1449;3;3;
1450;108;108;
1451;108;108;
1452;27;27;
1453;108;108;
1454;108;108;
1455;27;27;
1456;27;27;
1457;27;27;
1458;129;129;
1459;27;27;
1460;126;126;
1461;143;143;
1462;143;143;
1463;102;102;
1464;104;104;
1465;141;141;
1466;141;141;
1467;27;27;
1468;164;75;
1469;231;75;
1470;229;76;
1471;235;76;
1472;243;78;
1473;243;78;
1474;27;27;
1475;27;27;
1476;228;75;
1477;226;77;
1478;27;27;
1479;236;75;
1480;239;75;
1481;27;27;
1482;27;27;
1483;27;27;
1484;3;3;
1485;243;81;
1486;243;81;
1487;27;27;
1488;27;27;
1489;75;75;
1490;75;75;
1491;76;76;
1492;76;76;
1493;183;75;
1494;27;27;
1495;179;75;
1496;75;73;
1497;75;74;
1498;27;27;
1499;27;27;
1500;27;27;
1501;3;3;
1502;81;81;
1503;81;80;
1504;27;27;
1505;75;75;
1506;27;27;
1507;75;75;
1508;231;22;
1509;188;21;
1510;22;22;
1511;21;21;
