id;size;rank;Rdiag
621;32;29;
622;19;19;
623;11;11;
624;33;26;
625;30;24;
626;45;31;
627;36;32;
628;18;18;
629;40;22;
630;24;24;
631;24;24;
632;27;27;
633;27;15;
634;18;18;
635;20;18;
636;22;22;
637;48;25;
638;22;22;
639;45;45;
640;48;35;
641;30;18;
642;36;36;
643;39;38;
644;12;12;
645;27;27;
646;36;36;
647;48;39;
648;57;30;
649;33;32;
650;21;21;
651;51;21;
652;18;18;
653;18;18;
654;14;13;
655;24;15;
656;31;29;
657;9;9;
658;36;36;
659;30;30;
660;6;6;
661;21;21;
662;39;24;
663;27;16;
664;27;27;
665;72;56;
666;43;34;
667;27;27;
668;9;9;
669;24;24;
670;39;31;
671;15;15;
672;30;28;
673;54;35;
674;27;23;
675;9;9;
676;45;37;
677;45;30;
678;30;10;
679;54;44;
680;60;35;
681;21;21;
682;21;15;
683;33;27;
684;27;27;
685;25;25;
686;9;9;
687;3;3;
688;6;6;
689;35;22;
690;45;27;
691;24;24;
692;30;23;
693;27;27;
694;28;28;
695;14;14;
696;12;11;
697;33;22;
698;8;8;
699;18;9;
700;18;18;
701;51;28;
702;12;12;
703;19;19;
704;20;20;
705;21;21;
706;27;27;
707;33;23;
708;21;21;
709;33;24;
710;24;23;
711;29;24;
712;41;18;
713;30;30;
714;39;27;
715;3;3;
716;12;12;
717;24;24;
718;9;9;
719;29;29;
720;18;15;
721;23;23;
722;24;22;
723;36;28;
724;27;27;
725;45;33;
726;18;18;
727;12;12;
728;32;29;
729;22;22;
730;18;16;
731;42;28;
732;42;37;
733;15;15;
734;27;27;
735;30;30;
736;30;25;
737;21;20;
738;13;13;
739;23;23;
740;35;29;
741;15;15;
742;9;9;
743;3;3;
744;12;12;
745;3;3;
746;3;3;
747;16;15;
748;2;2;
749;18;18;
750;30;30;
751;12;12;
752;3;3;
753;6;6;
754;19;18;
755;18;18;
756;9;9;
757;18;17;
758;3;3;
759;6;6;
760;9;9;
761;9;9;
762;6;6;
763;3;3;
764;36;26;
765;24;24;
766;15;15;
767;12;12;
768;18;12;
769;4;4;
770;4;4;
771;3;3;
772;3;3;
773;3;3;
774;22;22;
775;6;6;
776;27;21;
777;18;18;
778;12;12;
779;3;3;
780;12;12;
781;12;12;
782;3;3;
783;6;6;
784;6;6;
785;9;9;
786;15;15;
787;9;9;
788;21;20;
789;9;9;
790;33;32;
791;9;9;
792;6;6;
793;9;9;
794;21;21;
795;12;12;
796;15;15;
797;3;3;
798;9;9;
799;21;21;
800;9;9;
801;21;21;
802;9;9;
803;12;12;
804;6;6;
805;9;7;
806;3;3;
807;18;18;
808;12;12;
809;6;6;
810;6;6;
811;9;9;
812;3;3;
813;36;36;
814;9;9;
815;9;9;
816;12;12;
817;9;9;
818;6;6;
819;18;15;
820;15;15;
821;18;18;
822;24;24;
823;9;9;
824;7;7;
825;6;6;
826;15;15;
827;6;6;
828;1;1;
829;3;3;
830;4;4;
831;11;11;
832;7;7;
833;6;6;
834;15;15;
835;8;8;
836;12;12;
837;9;9;
838;27;27;
839;6;6;
840;24;23;
841;9;9;
842;3;3;
843;3;3;
844;3;3;
845;3;3;
846;6;6;
847;9;8;
848;6;6;
849;3;3;
850;3;3;
851;30;26;
852;4;4;
853;24;24;
854;7;7;
855;6;6;
856;6;6;
857;8;6;
858;15;12;
859;6;6;
860;12;10;
861;9;9;
862;6;6;
863;4;4;
864;6;6;
865;3;3;
866;9;9;
867;9;9;
868;30;29;
869;9;9;
870;6;6;
871;15;12;
872;6;6;
873;6;6;
874;9;9;
875;14;14;
876;10;10;
877;1;1;
878;1;1;
879;6;6;
880;6;6;
881;6;6;
882;3;3;
883;18;18;
884;18;18;
885;9;9;
886;3;3;
887;6;6;
888;3;3;
889;3;3;
890;25;21;
891;6;6;
892;20;20;
893;7;7;
894;36;25;
895;39;28;
896;12;12;
897;24;24;
898;9;9;
899;9;9;
900;3;3;
901;6;6;
902;3;3;
903;3;3;
904;12;12;
905;15;15;
906;9;9;
907;6;6;
908;27;25;
909;3;3;
910;9;9;
911;6;6;
912;18;18;
913;3;3;
914;6;6;
915;9;9;
916;12;12;
917;6;6;
918;3;3;
919;3;3;
920;24;22;
921;6;6;
922;6;6;
923;39;31;
924;15;15;
925;3;3;
926;18;18;
927;24;21;
928;3;3;
929;12;12;
930;18;18;
931;8;8;
932;3;3;
933;9;9;
934;23;23;
935;3;3;
936;6;6;
937;24;24;
938;3;3;
939;33;17;
940;3;3;
941;3;3;
942;3;3;
943;9;9;
944;12;12;
945;6;6;
946;21;21;
947;3;3;
948;6;6;
949;18;18;
950;9;9;
951;9;9;
952;3;3;
953;6;6;
954;15;15;
955;12;12;
956;6;6;
957;15;15;
958;6;6;
959;6;6;
960;9;9;
961;3;3;
962;3;3;
963;36;32;
964;3;3;
965;3;3;
966;6;3;
967;3;3;
968;18;18;
969;18;14;
970;9;9;
971;3;3;
972;6;6;
973;3;3;
974;3;3;
975;24;21;
976;6;6;
977;6;6;
978;3;3;
979;3;3;
980;6;6;
981;3;3;
982;3;3;
983;15;11;
984;36;28;
985;6;6;
986;6;6;
987;3;3;
988;6;6;
989;3;3;
990;3;3;
991;9;9;
992;11;11;
993;9;9;
994;8;8;
995;9;9;
996;1;1;
997;26;15;
998;1;1;
999;4;4;
1000;10;10;
1001;3;3;
1002;3;3;
1003;4;4;
1004;3;3;
1005;21;21;
1006;24;18;
1007;3;3;
1008;3;3;
1009;9;9;
1010;9;9;
1011;39;39;
1012;9;9;
1013;3;3;
1014;6;5;
1015;12;9;
1016;6;6;
1017;6;6;
1018;9;9;
1019;3;3;
1020;10;10;
1021;30;15;
1022;7;7;
1023;7;7;
1024;3;3;
1025;11;11;
1026;24;18;
1027;6;6;
1028;9;9;
1029;10;10;
1030;12;12;
1031;18;18;
1032;9;9;
1033;9;9;
1034;27;27;
1035;9;9;
1036;24;24;
1037;6;6;
1038;3;3;
1039;3;3;
1040;3;3;
1041;3;3;
1042;3;3;
1043;6;6;
1044;15;15;
1045;6;6;
1046;3;3;
1047;6;6;
1048;3;3;
1049;40;36;
1050;9;9;
1051;9;9;
1052;18;18;
1053;3;3;
1054;6;6;
1055;3;3;
1056;18;18;
1057;6;6;
1058;6;6;
1059;6;6;
1060;3;3;
1061;15;15;
1062;15;15;
1063;3;3;
1064;9;9;
1065;6;6;
1066;3;3;
1067;23;21;
1068;20;20;
1069;7;7;
1070;10;10;
1071;6;6;
1072;18;10;
1073;6;6;
1074;3;3;
1075;27;23;
1076;6;6;
1077;21;21;
1078;9;9;
1079;9;9;
1080;6;6;
1081;6;6;
1082;3;3;
1083;51;43;
1084;6;6;
1085;6;6;
1086;15;15;
1087;3;3;
1088;6;6;
1089;6;6;
1090;3;3;
1091;9;9;
1092;6;6;
1093;3;3;
1094;6;6;
1095;6;6;
1096;24;24;
1097;12;12;
1098;9;9;
1099;6;6;
1100;6;6;
1101;6;6;
1102;3;3;
1103;33;22;
1104;6;6;
1105;9;9;
1106;6;6;
1107;27;27;
1108;9;9;
1109;3;3;
1110;30;30;
1111;3;3;
1112;22;17;
1113;3;3;
1114;6;6;
1115;12;12;
1116;12;12;
1117;6;6;
1118;6;6;
1119;15;15;
1120;3;3;
1121;12;12;
1122;3;3;
1123;6;6;
1124;9;6;
1125;27;27;
1126;3;3;
1127;6;6;
1128;6;6;
1129;6;6;
1130;3;3;
1131;36;33;
1132;15;15;
1133;3;3;
1134;12;12;
1135;6;6;
1136;6;6;
1137;21;18;
1138;9;9;
1139;6;6;
1140;9;9;
1141;3;3;
1142;12;12;
1143;9;9;
1144;24;15;
1145;6;6;
1146;3;3;
1147;3;3;
1148;18;18;
1149;3;3;
1150;12;12;
1151;6;6;
1152;6;6;
1153;9;9;
1154;3;3;
1155;21;21;
1156;3;3;
1157;3;3;
1158;3;3;
1159;45;20;
1160;3;3;
1161;6;6;
1162;24;24;
1163;3;3;
1164;21;20;
1165;6;6;
1166;6;6;
1167;3;3;
1168;6;6;
1169;3;3;
1170;24;24;
1171;9;9;
1172;36;36;
1173;3;3;
1174;48;47;
1175;3;3;
1176;3;3;
1177;3;3;
1178;9;9;
1179;15;15;
1180;1;1;
1181;3;3;
1182;6;6;
1183;3;3;
1184;6;6;
1185;1;1;
1186;3;3;
1187;24;24;
1188;3;3;
1189;3;3;
1190;39;39;
1191;6;6;
1192;6;6;
1193;6;6;
1194;15;15;
1195;25;19;
1196;10;10;
1197;3;3;
1198;6;6;
1199;6;6;
1200;31;31;
1201;15;15;
1202;9;9;
1203;30;30;
1204;27;27;
1205;3;3;
1206;18;18;
1207;3;3;
1208;6;6;
1209;12;12;
1210;15;15;
1211;9;9;
1212;3;3;
1213;5;5;
1214;3;3;
1215;3;3;
1216;26;19;
1217;11;11;
1218;9;9;
1219;6;6;
1220;21;17;
1221;18;18;
1222;6;6;
1223;6;6;
1224;6;6;
1225;19;19;
1226;6;6;
1227;4;4;
1228;12;12;
1229;3;3;
1230;3;3;
1231;24;24;
1232;3;3;
1233;3;3;
1234;3;3;
1235;33;32;
1236;18;18;
1237;3;3;
1238;6;6;
1239;6;6;
1240;33;31;
1241;3;3;
1242;6;6;
1243;3;3;
1244;6;6;
1245;3;3;
1246;3;3;
1247;24;22;
1248;4;4;
1249;25;25;
1250;4;4;
1251;6;6;
1252;36;33;
1253;12;12;
1254;6;6;
1255;3;3;
1256;9;9;
1257;9;9;
1258;3;3;
1259;12;12;
1260;10;10;
1261;15;15;
1262;6;6;
1263;10;10;
1264;26;24;
1265;3;3;
1266;24;24;
1267;3;3;
1268;4;4;
1269;3;3;
1270;4;4;
1271;6;6;
1272;30;28;
1273;6;6;
1274;11;11;
1275;15;15;
1276;9;9;
1277;9;9;
1278;4;4;
1279;26;13;
1280;4;4;
1281;21;20;
1282;4;4;
1283;6;6;
1284;39;19;
1285;15;15;
1286;9;9;
1287;6;6;
1288;9;9;
1289;6;6;
1290;27;27;
1291;15;15;
1292;6;6;
1293;9;9;
1294;9;9;
1295;3;3;
1296;6;6;
1297;3;3;
1298;3;3;
1299;33;33;
1300;3;3;
1301;15;15;
1302;9;9;
1303;6;6;
1304;3;3;
1305;9;9;
1306;3;3;
1307;36;35;
1308;6;6;
1309;15;15;
1310;6;6;
1311;9;9;
1312;6;6;
1313;5;5;
1314;14;14;
1315;9;9;
1316;6;6;
1317;1;1;
1318;6;6;
1319;32;19;
1320;6;6;
1321;4;3;
1322;7;7;
1323;3;3;
1324;9;8;
1325;3;3;
1326;9;9;
1327;9;9;
1328;27;23;
1329;6;6;
1330;12;12;
1331;6;6;
1332;3;3;
1333;9;9;
1334;9;8;
1335;9;9;
1336;33;14;
1337;12;12;
1338;18;18;
1339;3;3;
1340;6;6;
1341;3;3;
1342;9;9;
1343;3;3;
1344;3;3;
1345;21;21;
1346;6;6;
1347;3;3;
1348;36;36;
1349;3;3;
1350;9;9;
1351;15;15;
1352;3;3;
1353;3;3;
1354;3;3;
1355;9;9;
1356;6;6;
1357;10;10;
1358;6;6;
1359;12;12;
1360;7;7;
1361;9;9;
1362;9;6;
1363;3;3;
1364;3;3;
1365;9;9;
1366;42;24;
1367;3;3;
1368;3;3;
1369;6;6;
1370;6;6;
1371;6;6;
1372;3;3;
1373;9;7;
1374;6;6;
1375;3;3;
1376;6;6;
1377;15;15;
1378;3;3;
1379;6;6;
1380;36;25;
1381;3;3;
1382;27;26;
1383;3;3;
1384;9;9;
1385;3;3;
1386;9;9;
1387;3;3;
1388;3;3;
1389;3;3;
1390;3;3;
1391;6;6;
1392;3;3;
1393;3;3;
1394;2;2;
1395;3;3;
1396;3;3;
1397;4;4;
1398;6;6;
1399;3;3;
1400;27;21;
1401;9;9;
1402;9;9;
1403;3;3;
1404;9;9;
1405;3;3;
1406;24;21;
1407;12;12;
1408;12;12;
1409;12;12;
1410;9;9;
1411;3;3;
1412;6;6;
1413;3;3;
1414;3;3;
1415;6;6;
1416;9;9;
1417;3;3;
1418;13;13;
1419;9;9;
1420;9;9;
1421;11;11;
1422;18;18;
1423;9;9;
1424;12;12;
1425;20;19;
1426;25;25;
1427;7;7;
1428;9;9;
1429;12;12;
1430;9;9;
1431;3;3;
1432;6;6;
1433;18;18;
1434;6;6;
1435;9;9;
1436;9;9;
1437;9;9;
1438;9;9;
1439;9;9;
1440;9;9;
1441;12;12;
1442;27;27;
1443;17;17;
1444;6;6;
1445;6;6;
1446;3;3;
1447;9;9;
1448;3;3;
1449;9;9;
1450;3;3;
1451;6;6;
1452;3;3;
1453;15;15;
1454;6;6;
1455;9;9;
1456;9;9;
1457;9;9;
1458;12;12;
1459;27;15;
1460;6;6;
1461;3;3;
1462;6;6;
1463;12;6;
1464;9;9;
1465;12;9;
1466;3;3;
1467;9;9;
1468;9;9;
1469;3;3;
1470;3;3;
1471;3;3;
1472;3;3;
1473;6;6;
1474;6;6;
1475;3;3;
1476;12;12;
1477;6;6;
1478;6;6;
1479;6;6;
1480;6;6;
1481;6;6;
1482;3;3;
1483;6;6;
1484;6;6;
1485;3;3;
1486;12;12;
1487;3;3;
1488;3;3;
1489;6;6;
1490;3;3;
1491;3;3;
1492;3;3;
1493;3;3;
1494;15;12;
1495;6;6;
1496;6;6;
1497;3;3;
1498;3;3;
1499;3;3;
1500;6;6;
1501;3;3;
1502;3;3;
1503;18;18;
1504;6;6;
1505;9;9;
1506;9;9;
1507;9;9;
1508;6;6;
1509;3;3;
1510;33;22;
1511;6;6;
1512;15;15;
1513;6;6;
1514;12;12;
1515;9;9;
1516;3;3;
1517;15;12;
1518;3;3;
1519;3;3;
1520;3;3;
1521;3;3;
1522;3;3;
1523;9;9;
1524;3;3;
1525;18;15;
1526;12;9;
1527;6;6;
1528;6;6;
1529;15;15;
1530;3;3;
1531;21;21;
1532;3;3;
1533;12;12;
1534;9;9;
1535;9;9;
1536;3;3;
1537;3;3;
1538;3;3;
1539;12;12;
1540;15;15;
1541;12;7;
1542;9;9;
1543;9;9;
1544;9;9;
1545;3;3;
1546;9;9;
1547;15;14;
1548;15;15;
1549;9;9;
1550;9;9;
1551;6;6;
1552;9;8;
1553;9;9;
1554;6;6;
1555;9;9;
1556;24;24;
1557;9;9;
1558;27;27;
1559;5;5;
1560;7;7;
1561;6;6;
1562;9;9;
1563;14;14;
1564;7;7;
1565;11;11;
1566;7;7;
1567;3;3;
1568;15;15;
1569;9;9;
1570;30;29;
1571;15;15;
1572;15;15;
1573;9;9;
1574;3;3;
1575;12;11;
1576;6;6;
1577;3;3;
1578;23;23;
1579;1;1;
1580;1;1;
1581;10;10;
1582;10;10;
1583;6;6;
1584;9;9;
1585;6;6;
1586;6;6;
1587;3;3;
1588;6;6;
1589;15;15;
1590;12;7;
1591;3;3;
1592;12;12;
1593;3;3;
1594;15;15;
1595;12;12;
1596;6;6;
1597;3;3;
1598;3;3;
1599;6;6;
1600;6;6;
1601;6;6;
1602;6;6;
1603;6;6;
1604;9;9;
1605;3;3;
1606;9;9;
1607;3;3;
1608;3;3;
1609;6;6;
1610;6;6;
1611;3;3;
1612;12;6;
1613;12;12;
1614;3;3;
1615;12;6;
1616;3;3;
1617;3;3;
1618;9;9;
1619;6;6;
1620;3;3;
1621;18;18;
1622;30;30;
1623;9;9;
1624;3;3;
1625;3;3;
1626;3;3;
1627;9;9;
1628;3;3;
1629;22;22;
1630;6;6;
1631;12;12;
1632;6;6;
1633;6;6;
1634;12;12;
1635;3;3;
1636;3;3;
1637;9;9;
1638;9;9;
1639;6;6;
1640;9;9;
1641;3;3;
1642;3;3;
1643;15;15;
1644;3;3;
1645;48;36;
1646;12;6;
1647;9;9;
1648;9;9;
1649;3;3;
1650;24;21;
1651;3;3;
1652;6;6;
1653;12;12;
1654;12;12;
1655;6;6;
1656;15;15;
1657;3;3;
1658;3;3;
1659;3;3;
1660;27;24;
1661;3;3;
1662;9;9;
1663;24;24;
1664;3;3;
1665;3;3;
1666;9;9;
1667;21;21;
1668;3;3;
1669;3;3;
1670;24;24;
1671;6;6;
1672;9;9;
1673;30;25;
1674;6;6;
1675;18;18;
1676;18;15;
1677;15;15;
1678;12;9;
1679;3;3;
1680;9;9;
1681;6;6;
1682;9;9;
1683;12;12;
1684;12;12;
1685;12;9;
1686;6;6;
1687;9;9;
1688;6;6;
1689;3;3;
1690;3;3;
1691;15;15;
1692;6;6;
1693;3;3;
1694;24;24;
1695;21;21;
1696;30;30;
1697;6;6;
1698;3;3;
1699;9;9;
1700;18;18;
1701;9;9;
1702;12;12;
1703;30;25;
1704;6;6;
1705;9;9;
1706;39;39;
1707;6;6;
1708;9;9;
1709;30;25;
1710;6;6;
1711;3;3;
1712;6;6;
1713;12;12;
1714;1;1;
1715;18;18;
1716;3;3;
1717;3;3;
1718;1;1;
1719;3;3;
1720;4;4;
1721;5;5;
1722;22;22;
1723;3;3;
1724;6;6;
1725;6;6;
1726;3;3;
1727;3;3;
1728;6;6;
1729;4;4;
1730;3;3;
1731;18;18;
1732;9;9;
1733;9;9;
1734;6;6;
1735;3;3;
1736;21;8;
1737;9;9;
1738;9;4;
1739;6;6;
1740;3;3;
1741;3;3;
1742;3;3;
1743;6;6;
1744;6;6;
1745;3;3;
1746;3;3;
1747;9;9;
1748;3;3;
1749;6;6;
1750;3;3;
1751;4;4;
1752;3;3;
1753;6;6;
1754;3;3;
1755;3;3;
1756;6;6;
1757;18;18;
1758;3;3;
1759;6;6;
1760;9;9;
1761;12;12;
1762;3;3;
1763;9;6;
1764;6;6;
1765;3;3;
1766;3;3;
1767;3;3;
1768;3;3;
1769;3;3;
1770;3;3;
1771;12;8;
1772;24;15;
1773;6;6;
1774;12;12;
1775;9;9;
1776;6;6;
1777;12;12;
1778;9;9;
1779;6;6;
1780;9;9;
1781;3;3;
1782;6;6;
1783;6;6;
1784;6;6;
1785;3;3;
1786;12;7;
1787;3;3;
1788;3;3;
1789;3;3;
1790;3;3;
1791;18;18;
1792;3;3;
1793;3;3;
1794;6;6;
1795;9;9;
1796;3;3;
1797;6;6;
1798;3;3;
1799;6;6;
1800;38;34;
1801;6;6;
1802;12;12;
1803;3;3;
1804;6;6;
1805;4;4;
1806;9;6;
1807;21;19;
1808;3;3;
1809;9;9;
1810;6;6;
1811;20;20;
1812;7;7;
1813;6;6;
1814;6;6;
1815;6;6;
1816;3;3;
1817;3;3;
1818;3;3;
1819;6;6;
1820;12;12;
1821;9;9;
1822;8;7;
1823;6;6;
1824;5;5;
1825;4;4;
1826;18;13;
1827;9;9;
1828;18;15;
1829;9;9;
1830;9;9;
1831;9;9;
1832;9;9;
1833;6;6;
1834;3;3;
1835;6;6;
1836;9;9;
1837;30;30;
1838;15;15;
1839;6;6;
1840;9;9;
1841;9;9;
1842;15;15;
1843;18;18;
1844;13;13;
1845;4;4;
1846;4;4;
1847;23;23;
1848;10;10;
1849;18;18;
1850;33;33;
1851;3;3;
1852;6;6;
1853;6;6;
1854;18;18;
1855;12;12;
1856;9;9;
1857;3;3;
1858;12;12;
1859;3;3;
1860;9;9;
1861;9;9;
1862;3;3;
1863;6;6;
1864;3;3;
1865;3;3;
1866;3;3;
1867;3;3;
1868;3;3;
1869;24;24;
1870;3;3;
