x,y,z,id
590.826,3493.45,3.8444,162
644.546,3324.67,1.4276,162
644.546,3324.67,1.4276,162
644.546,3324.67,1.4276,162
474.523,3357.94,-6.2933,505
474.523,3357.94,-6.2933,496
474.523,3357.94,-6.2933,4025
528.861,3188.47,5.1367,4025
528.861,3188.47,5.1367,4025
528.861,3188.47,5.1367,4025
358.221,3222.44,2.6246,498
358.221,3222.44,2.6246,505
358.221,3222.44,2.6246,347
413.013,3053.4,1.7778,347
413.013,3053.4,1.7778,347
413.013,3053.4,1.7778,347
241.918,3086.93,-0.0342,171
241.918,3086.93,-0.0342,346
241.918,3086.93,-0.0342,347
295.837,2918.77,3.9456,347
295.837,2918.77,3.9456,347
295.837,2918.77,3.9456,347
125.616,2951.43,4.6289,504
125.616,2951.43,4.6289,505
125.616,2951.43,4.6289,347
178.319,2783.47,2.2052,347
178.319,2783.47,2.2052,347
178.319,2783.47,2.2052,347
9.313,2815.92,0.2865,498
9.313,2815.92,0.2865,500
9.313,2815.92,0.2865,3200
61.825,2646.81,-4.0262,3200
61.825,2646.81,-4.0262,3200
61.825,2646.81,-4.0262,3200
-106.989,2680.42,1.4218,414
-106.989,2680.42,1.4218,500
-106.989,2680.42,1.4218,374
-53.203,2510.38,0.9063,374
-53.203,2510.38,0.9063,374
-53.203,2510.38,0.9063,374
-223.292,2544.91,1.8586,171
-223.292,2544.91,1.8586,300
-223.292,2544.91,1.8586,374
-168.643,2375.35,0.8616,1203
-168.643,2375.35,0.8616,1203
-168.643,2375.35,0.8616,1203
-339.594,2409.41,4.1501,507
-339.594,2409.41,4.1501,171
-339.594,2409.41,4.1501,1203
-285.619,2240.87,1.9054,373
-285.619,2240.87,1.9054,373
-285.619,2240.87,1.9054,373
-455.897,2273.9,-0.4113,507
-455.897,2273.9,-0.4113,499
-455.897,2273.9,-0.4113,373
-403.114,2105.38,2.0919,373
-403.114,2105.38,2.0919,373
-403.114,2105.38,2.0919,373
-572.199,2138.4,-0.7178,499
-572.199,2138.4,-0.7178,497
-572.199,2138.4,-0.7178,373
-518.887,1968.67,1.1571,373
-518.887,1968.67,1.1571,373
-518.887,1968.67,1.1571,373
-688.501,2002.89,1.0881,171
-688.501,2002.89,1.0881,30
-688.501,2002.89,1.0881,3833
-634.178,1833.45,16.7288,3833
-634.178,1833.45,16.7288,3833
-634.178,1833.45,16.7288,3833
-804.804,1867.39,4.4831,382
-804.804,1867.39,4.4831,327
-804.804,1867.39,4.4831,460
-751.319,1698.63,19.325,460
-751.319,1698.63,19.325,460
-751.319,1698.63,19.325,460
2865.7,3308.5,0.0676,572
2865.7,3308.5,0.0676,572
2865.7,3308.5,0.0676,572
2922.59,3139.39,-0.1339,497
2922.59,3139.39,-0.1339,470
2922.59,3139.39,-0.1339,572
-397.551,734.55,0.2858,2815
-397.551,734.55,0.2858,2815
-397.551,734.55,0.2858,2815
-420.937,778.83,-2.6671,3589
-420.937,778.83,-2.6671,3589
-420.937,778.83,-2.6671,3589
-378.126,687.21,1.092,2815
-378.126,687.21,1.092,2815
-378.126,687.21,1.092,2815
2505.78,4334.71,-3.124,221
2505.78,4334.71,-3.124,221
2505.78,4334.71,-3.124,221
2751.48,3171.01,-1.3499,120
2751.48,3171.01,-1.3499,120
2751.48,3171.01,-1.3499,120
2806.29,3003.89,-3.9218,471
2806.29,3003.89,-3.9218,497
2806.29,3003.89,-3.9218,120
2635.25,3034.44,-1.784,120
2635.25,3034.44,-1.784,120
2635.25,3034.44,-1.784,120
2689.99,2868.38,-7.4113,430
2689.99,2868.38,-7.4113,300
2689.99,2868.38,-7.4113,3364
2518.66,2898.82,-2.4201,3364
2518.66,2898.82,-2.4201,3364
2518.66,2898.82,-2.4201,3364
2573.69,2732.88,0.6563,299
2573.69,2732.88,0.6563,510
2573.69,2732.88,0.6563,26
2401.05,2764.05,-4.2278,26
2401.05,2764.05,-4.2278,26
2401.05,2764.05,-4.2278,26
2457.38,2597.37,-0.5546,99
2457.38,2597.37,-0.5546,510
2457.38,2597.37,-0.5546,26
2284.59,2628.79,0.1158,26
2284.59,2628.79,0.1158,26
2284.59,2628.79,0.1158,26
2341.08,2461.87,0.8882,511
2341.08,2461.87,0.8882,393
2341.08,2461.87,0.8882,26
2168.78,2492.92,-1.4408,525
2168.78,2492.92,-1.4408,525
2168.78,2492.92,-1.4408,525
2224.78,2326.36,-1.0798,66
2224.78,2326.36,-1.0798,99
2224.78,2326.36,-1.0798,525
2052.7,2356.29,0.3908,27
2052.7,2356.29,0.3908,27
