id;size;rank;Rdiag
1293;15;15;
1294;90;87;
1295;107;98;
1296;18;18;
1297;36;36;
1298;36;36;
1299;36;36;
1300;3;3;
1301;75;75;
1302;90;90;
1303;15;15;
1304;90;90;
1305;108;105;
1306;18;18;
1307;15;15;
1308;18;18;
1309;3;3;
1310;90;90;
1311;108;104;
1312;18;18;
1313;75;75;
1314;90;90;
1315;15;15;
1316;15;15;
1317;18;18;
1318;3;3;
1319;15;15;
1320;18;18;
1321;3;3;
1322;90;90;
1323;75;75;
1324;93;93;
1325;87;87;
1326;75;75;
1327;90;90;
1328;87;87;
1329;90;90;
1330;18;18;
1331;90;90;
1332;96;96;
1333;75;75;
1334;90;90;
1335;84;84;
1336;75;75;
1337;84;84;
1338;87;87;
1339;90;90;
1340;15;15;
1341;75;75;
1342;90;90;
1343;96;96;
1344;90;90;
1345;75;75;
1346;96;96;
1347;18;18;
1348;90;90;
1349;75;75;
1350;90;90;
1351;87;87;
1352;90;90;
1353;75;75;
1354;90;90;
1355;87;87;
1356;84;84;
1357;174;174;
1358;201;147;
1359;15;15;
1360;174;142;
1361;18;18;
1362;199;95;
1363;204;156;
1364;15;15;
1365;174;174;
1366;180;177;
1367;196;99;
1368;180;180;
1369;18;18;
1370;201;135;
1371;15;15;
1372;180;180;
1373;204;161;
1374;177;177;
1375;201;117;
1376;180;161;
1377;198;108;
1378;93;93;
1379;90;90;
1380;18;18;
1381;84;84;
1382;75;75;
1383;15;15;
1384;18;18;
1385;15;15;
1386;3;3;
1387;15;15;
1388;18;18;
1389;3;3;
1390;174;135;
1391;198;96;
1392;36;36;
1393;15;15;
1394;18;18;
1395;3;3;
1396;75;75;
1397;90;90;
1398;15;15;
1399;84;84;
1400;93;93;
1401;18;18;
1402;15;15;
1403;18;18;
1404;3;3;
1405;195;114;
1406;180;180;
1407;36;36;
1408;15;15;
1409;18;18;
1410;3;3;
1411;90;90;
1412;96;96;
1413;18;18;
1414;75;75;
1415;90;90;
1416;15;15;
1417;15;15;
1418;18;18;
1419;3;3;
1420;18;18;
1421;15;15;
1422;3;3;
1423;96;96;
1424;90;90;
1425;18;18;
1426;90;90;
1427;75;75;
1428;15;15;
1429;18;18;
1430;15;15;
1431;3;3;
1432;177;177;
1433;201;120;
1434;36;36;
1435;180;180;
1436;198;90;
1437;36;36;
1438;174;174;
1439;207;144;
1440;36;36;
1441;90;90;
1442;100;100;
1443;18;18;
1444;84;84;
1445;75;75;
1446;15;15;
1447;18;18;
1448;15;15;
1449;3;3;
1450;15;15;
1451;18;18;
1452;3;3;
1453;90;90;
1454;75;75;
1455;15;15;
1456;100;100;
1457;90;90;
1458;18;18;
1459;18;18;
1460;15;15;
1461;3;3;
1462;75;75;
1463;87;87;
1464;15;15;
1465;90;90;
1466;100;100;
1467;18;18;
1468;15;15;
1469;18;18;
1470;3;3;
1471;15;15;
1472;18;18;
1473;3;3;
1474;84;84;
1475;75;75;
1476;15;15;
1477;95;93;
1478;87;87;
1479;18;18;
1480;36;36;
1481;174;174;
1482;202;144;
1483;36;36;
1484;36;36;
1485;90;90;
1486;75;75;
1487;15;15;
1488;206;139;
1489;36;36;
1490;90;90;
1491;75;75;
1492;15;15;
1493;100;100;
1494;90;90;
1495;18;18;
1496;18;18;
1497;15;15;
1498;3;3;
1499;36;36;
1500;90;90;
1501;75;75;
1502;15;15;
1503;87;87;
1504;100;100;
1505;18;18;
1506;15;15;
1507;18;18;
1508;3;3;
1509;36;36;
1510;75;75;
1511;90;90;
1512;15;15;
1513;87;87;
1514;98;98;
1515;18;18;
1516;36;36;
1517;36;36;
1518;36;36;
1519;3;3;
1520;75;75;
1521;90;90;
1522;15;15;
1523;90;90;
1524;105;105;
1525;18;18;
1526;15;15;
1527;18;18;
1528;3;3;
1529;90;90;
1530;104;104;
1531;18;18;
1532;75;75;
1533;90;90;
1534;15;15;
1535;15;15;
1536;18;18;
1537;3;3;
1538;15;15;
1539;18;18;
1540;3;3;
1541;174;174;
1542;147;147;
1543;15;15;
1544;142;142;
1545;18;18;
1546;95;95;
1547;156;156;
1548;15;15;
1549;174;174;
1550;177;177;
1551;99;99;
1552;180;180;
1553;18;18;
1554;135;135;
1555;15;15;
1556;180;180;
1557;161;161;
1558;177;177;
1559;117;117;
1560;161;161;
1561;108;108;
1562;411;105;
1563;36;36;
1564;267;118;
1565;36;36;
1566;411;90;
1567;330;103;
1568;36;36;
1569;420;116;
1570;36;36;
1571;420;144;
1572;333;144;
1573;306;144;
1574;174;141;
1575;144;126;
1576;36;36;
1577;208;111;
1578;174;126;
1579;36;36;
1580;15;15;
1581;18;18;
1582;3;3;
1583;180;162;
1584;208;134;
1585;36;36;
1586;75;75;
1587;87;87;
1588;15;15;
1589;90;90;
1590;100;100;
1591;18;18;
1592;15;15;
1593;18;18;
1594;3;3;
1595;36;36;
1596;174;133;
1597;198;72;
1598;36;36;
1599;354;132;
1600;36;36;
1601;180;171;
1602;139;132;
1603;36;36;
1604;180;179;
1605;208;150;
1606;36;36;
1607;36;36;
1608;180;163;
1609;205;135;
1610;36;36;
1611;36;36;
1612;180;163;
1613;203;94;
1614;36;36;
1615;36;36;
1616;36;36;
1617;3;3;
1618;75;75;
1619;90;90;
1620;15;15;
1621;90;90;
1622;105;105;
1623;18;18;
1624;15;15;
1625;18;18;
1626;3;3;
1627;212;77;
1628;180;144;
1629;36;36;
1630;15;15;
1631;18;18;
1632;3;3;
1633;105;105;
1634;36;36;
1635;118;118;
1636;36;36;
1637;90;90;
1638;103;103;
1639;36;36;
1640;116;116;
1641;36;36;
1642;144;144;
1643;144;144;
1644;144;144;
1645;303;75;
1646;273;75;
1647;36;36;
1648;332;75;
1649;421;75;
1650;36;36;
1651;241;75;
1652;132;75;
1653;36;36;
1654;339;75;
1655;365;76;
1656;36;36;
1657;334;75;
1658;36;36;
1659;293;75;
1660;36;36;
1661;36;36;
1662;3;3;
1663;429;81;
1664;257;79;
1665;36;36;
1666;75;75;
1667;75;75;
1668;36;36;
1669;75;75;
1670;75;75;
1671;36;36;
1672;186;75;
1673;187;75;
1674;75;75;
1675;36;36;
1676;75;74;
1677;36;36;
1678;36;36;
1679;3;3;
1680;81;79;
1681;79;78;
1682;36;36;
1683;36;36;
1684;75;75;
1685;75;75;
1686;260;22;
1687;193;19;
1688;22;22;
1689;19;19;
