x,y,z,id
-371.6910,636.2800,0.9910,24
-371.6910,636.2800,0.9910,24
-371.6910,636.2800,0.9910,24
-885.6520,940.9800,5.0675,28
-885.6520,940.9800,5.0675,28
-885.6520,940.9800,5.0675,28
-919.3470,789.0700,2.1820,22
-919.3470,789.0700,2.1820,18
-919.3470,789.0700,2.1820,28
-816.4600,844.4100,3.0059,28
-816.4600,844.4100,3.0059,28
-816.4600,844.4100,3.0059,28
-833.6140,715.4900,1.6953,22
-833.6140,715.4900,1.6953,22
-833.6140,715.4900,1.6953,28
-749.5400,759.2500,0.6500,28
-749.5400,759.2500,0.6500,28
-749.5400,759.2500,0.6500,28
-764.2980,655.9900,-1.1921,22
-764.2980,655.9900,-1.1921,24
-764.2980,655.9900,-1.1921,28
-687.7500,690.0800,1.3489,28
-687.7500,690.0800,1.3489,28
-687.7500,690.0800,1.3489,28
-694.9820,596.5000,1.9615,22
-694.9820,596.5000,1.9615,22
-694.9820,596.5000,1.9615,28
1703.2460,4542.3900,1.7569,13
1703.2460,4542.3900,1.7569,13
1703.2460,4542.3900,1.7569,13
1521.2450,4577.4800,1.7704,22
1521.2450,4577.4800,1.7704,13
1521.2450,4577.4800,1.7704,13
2086.0220,4595.8100,2.2658,13
2086.0220,4595.8100,2.2658,13
2086.0220,4595.8100,2.2658,13
2268.4670,4642.1300,-1.3802,22
2268.4670,4642.1300,-1.3802,1
2268.4670,4642.1300,-1.3802,13
2718.6830,4157.3900,0.2597,7
2718.6830,4157.3900,0.2597,7
2718.6830,4157.3900,0.2597,7
2729.4790,4246.4400,-1.1018,22
2729.4790,4246.4400,-1.1018,18
2729.4790,4246.4400,-1.1018,7
2657.3510,4221.2200,1.8859,7
2657.3510,4221.2200,1.8859,7
2657.3510,4221.2200,1.8859,7
2674.1570,4293.9300,0.0078,11
2674.1570,4293.9300,0.0078,11
2674.1570,4293.9300,0.0078,85
2586.2350,4280.2400,-0.0009,85
2586.2350,4280.2400,-0.0009,85
2586.2350,4280.2400,-0.0009,85
2602.2400,4355.6500,-1.7852,22
2602.2400,4355.6500,-1.7852,18
2602.2400,4355.6500,-1.7852,13
-627.9810,619.9100,3.5395,75
-627.9810,619.9100,3.5395,75
-627.9810,619.9100,3.5395,75
-625.6660,537.0100,5.1051,22
-625.6660,537.0100,5.1051,18
-625.6660,537.0100,5.1051,75
-980.5470,1422.8600,14.8861,28
-980.5470,1422.8600,14.8861,28
-980.5470,1422.8600,14.8861,28
-1037.4090,1596.3800,5.4608,20
-1037.4090,1596.3800,5.4608,20
-1037.4090,1596.3800,5.4608,28
1581.4200,4409.2400,4.2973,13
1581.4200,4409.2400,4.2973,13
1581.4200,4409.2400,4.2973,13
1404.9430,4441.9800,2.4694,18
1404.9430,4441.9800,2.4694,18
1404.9430,4441.9800,2.4694,13
2209.5300,4516.2600,-1.4971,13
2209.5300,4516.2600,-1.4971,13
2209.5300,4516.2600,-1.4971,13
2371.7340,4553.4900,-0.4979,11
2371.7340,4553.4900,-0.4979,24
2371.7340,4553.4900,-0.4979,13
2320.8830,4451.1000,-0.5026,13
2320.8830,4451.1000,-0.5026,13
2320.8830,4451.1000,-0.5026,13
2458.4040,4479.1000,-0.0485,13
2458.4040,4479.1000,-0.0485,22
2458.4040,4479.1000,-0.0485,13
2418.8300,4392.2900,-2.1389,13
2418.8300,4392.2900,-2.1389,13
2418.8300,4392.2900,-2.1389,13
2530.3220,4417.3800,-3.9147,18
2530.3220,4417.3800,-3.9147,24
2530.3220,4417.3800,-3.9147,13
2981.4650,3441.6000,-1.6555,7
2981.4650,3441.6000,-1.6555,7
2981.4650,3441.6000,-1.6555,7
3038.8970,3274.8900,-3.9317,24
3038.8970,3274.8900,-3.9317,29
3038.8970,3274.8900,-3.9317,7
-867.9390,1561.3900,12.9446,28
-867.9390,1561.3900,12.9446,28
-867.9390,1561.3900,12.9446,28
-921.1060,1731.8900,9.7995,11
-921.1060,1731.8900,9.7995,28
-921.1060,1731.8900,9.7995,28
1461.4110,4274.2200,5.3411,13
1461.4110,4274.2200,5.3411,13
1461.4110,4274.2200,5.3411,13
1288.6400,4306.4700,0.8245,29
1288.6400,4306.4700,0.8245,29
1288.6400,4306.4700,0.8245,13
